              t   Imag  Ierr
         35.431 13.647 0.005
      10.575103 13.684 0.005
       48.39569  13.55 0.005
      9.6736895 13.765 0.005
     12.6522295 13.602 0.005
       4.553032 13.373 0.005
     89.0752695 13.451 0.005
     24.5366485 13.681 0.005
      39.530912 13.637 0.005
      42.490952 13.242 0.005
     58.3926955 13.289 0.005
      19.704555 13.476 0.005
      50.520332 13.759 0.005
      82.261289 13.596 0.005
      84.302999 13.237 0.005
      61.399322 13.476 0.005
      62.522992 13.591 0.005
     51.5280285 13.767 0.005
     52.5953985 13.658 0.005
     55.4666085 13.159 0.005
      7.9119245 13.677 0.005
     12.9106545 13.517 0.005
      84.342132 13.247 0.005
      86.382342 13.298 0.005
      91.397762 13.685 0.005
      38.803698 13.644 0.005
      42.718148 13.241 0.005
     86.5542085 13.293 0.005
      19.795411 13.488 0.005
      77.573645 13.691 0.005
      25.022031 13.621 0.005
     40.8257045 13.472 0.005
     42.9323045 13.241 0.005
      58.788368 13.306 0.005
      90.478915 13.582 0.005
     23.9813675 13.739 0.005
      68.697668 13.433 0.005
      1.1554305 13.239 0.005
      17.087034 13.295 0.005
     59.7914145 13.348 0.005
      19.121084 13.431 0.005
      7.1888105 13.607 0.005
      9.2759705 13.768 0.005
     65.8140945 13.736 0.005
     41.0138975 13.361 0.005
       6.243827 13.509 0.005
     78.7445445 13.768 0.005
      93.753368 13.724 0.005
     26.1655405 13.641 0.005
      1.3737635 13.244 0.005
      16.260087 13.274 0.005
      72.961121 13.306 0.005
      74.924991 13.429 0.005
      48.040404 13.514 0.005
      22.315527 13.726 0.005
     37.1612505 13.769 0.005
     65.9497775 13.722 0.005
     71.9821175 13.274 0.005
      87.769671 13.364 0.005
        4.41218 13.365 0.005
      90.823161 13.625 0.005
       10.46705 13.709 0.005
      70.098374 13.223 0.005
      44.180277  13.28 0.005
      74.099704 13.378 0.005
      77.013584 13.643 0.005
     66.0831805 13.699 0.005
       27.34423 13.224 0.005
     44.2602635 13.281 0.005
     49.3328935 13.647 0.005
      95.071024 13.631 0.005
     82.1366105  13.63 0.005
     85.9872705 13.283 0.005
     32.3653265 13.374 0.005
      7.5667295 13.646 0.005
     92.0645105 13.736 0.005
       51.36918 13.767 0.005
      24.445683 13.693 0.005
     11.6281795 13.627 0.005
      26.437933 13.617 0.005
       55.26069 13.186 0.005
     14.5482995 13.232 0.005
       1.624366 13.252 0.005
       2.631016 13.285 0.005
      31.497983 13.326 0.005
     74.2457935 13.376 0.005
         61.255 13.446 0.005
     76.2313435  13.55 0.005
      91.095177 13.648 0.005
      92.102817 13.729 0.005
      37.479073 13.758 0.005
       66.38943 13.666 0.005
      95.122407 13.619 0.005
      12.607806  13.61 0.005
     56.3614665 13.237 0.005
     57.3591565 13.255 0.005
       72.31334 13.288 0.005
      45.441043 13.324 0.005
     88.2074335  13.39 0.005
      5.7221525 13.466 0.005
      28.681506 13.239 0.005
       93.32406  13.74 0.005
     54.5778795 13.548 0.005
      70.464263 13.234 0.005
      2.9448955 13.285 0.005
      5.8751355 13.476 0.005
      7.8913055 13.675 0.005
     41.7050425 13.158 0.005
     46.6995625 13.395 0.005
      12.972762 13.495 0.005
     92.5189495 13.754 0.005
