             t   Imag  Ierr
     6.3215171 13.439 0.005
    24.5116804 13.497 0.005
     60.894507 13.577 0.005
     60.907977 13.612 0.005
    14.2852271 13.489 0.005
     2.0906638 13.276 0.005
    20.2547271 13.322 0.005
    22.2226471 13.392 0.005
    41.4236904 13.503 0.005
     7.0319438 13.501 0.005
    14.0281138 13.521 0.005
    72.6179337 13.344 0.005
     3.8275505 13.353 0.005
    76.0048972 13.501 0.005
    81.7919639 13.548 0.005
    82.8041939 13.506 0.005
     5.7943174 13.435 0.005
    76.5239006 13.522 0.005
    64.3265973 13.568 0.005
    31.9522607  13.46 0.005
    17.7859174 13.196 0.005
    46.9484707 13.573 0.005
    34.7348174 13.183 0.005
    27.5032341  13.62 0.005
    12.3310208 13.572 0.005
     82.146374 13.533 0.005
    33.5366741 13.235 0.005
    71.8996207  13.32 0.005
    41.5299141 13.497 0.005
    62.6205374 13.633 0.005
    28.2287308 13.601 0.005
    33.2899808 13.264 0.005
    51.5349141 13.164 0.005
    36.3220408 13.267 0.005
    73.6771174 13.378 0.005
    78.5905174 13.602 0.005
    44.1987608 13.592 0.005
    83.5717174 13.475 0.005
    14.7813142 13.441 0.005
    34.9682575 13.199 0.005
    69.3736941 13.174 0.005
    54.1696108 13.325 0.005
    36.9771575 13.297 0.005
     4.6188909 13.377 0.005
    59.1557708 13.517 0.005
    44.9758975 13.619 0.005
    82.3424741 13.569 0.005
    13.5521209 13.513 0.005
    15.6093309 13.355 0.005
    17.6051309 13.177 0.005
    70.2334908  13.26 0.005
    18.6424309 13.223 0.005
     8.3751276  13.56 0.005
    47.7419542 13.534 0.005
    52.7850942 13.222 0.005
    40.5243109 13.455 0.005
    28.3393876 13.599 0.005
    85.8873275 13.166 0.005
    55.5146509  13.36 0.005
    44.3604676 13.615 0.005
    80.7674542 13.587 0.005
    67.5947709 13.272 0.005
    57.3067676  13.43 0.005
    60.2638776  13.57 0.005
    63.2736076  13.59 0.005
    14.7005077 13.457 0.005
     0.5796044 13.188 0.005
     36.023811 13.264 0.005
    24.6794377 13.506 0.005
    15.6026944 13.342 0.005
     53.999731 13.297 0.005
    22.5438644 13.397 0.005
    76.1782943 13.498 0.005
    27.4497944 13.612 0.005
    22.3261311 13.367 0.005
    45.4959544 13.598 0.005
    31.2990311 13.483 0.005
    53.4863344 13.238 0.005
     4.8928345 13.366 0.005
    48.2492911 13.525 0.005
    20.8378445  13.32 0.005
    20.8447045 13.333 0.005
    46.3330313 13.561 0.005
     30.244098 13.519 0.005
     0.8154214 13.175 0.005
    81.6443646 13.534 0.005
    83.6397246 13.435 0.005
    20.8354014 13.324 0.005
    31.7915814 13.448 0.005
    50.0128847 13.327 0.005
     69.205098 13.159 0.005
    22.6010581 13.392 0.005
     9.1687215  13.56 0.005
    45.5901281 13.597 0.005
    84.0030947 13.391 0.005
    33.4029248 13.231 0.005
    72.8118914 13.327 0.005
    77.7105614 13.522 0.005
    49.2859248 13.428 0.005
    63.3084348 13.591 0.005
    83.4334181 13.453 0.005
    83.4402481  13.47 0.005
     1.5346716 13.231 0.005
     1.5415116 13.248 0.005
    73.2962948 13.352 0.005
    21.7052049 13.377 0.005
    78.2252148 13.586 0.005
    82.2158648 13.524 0.005
    85.2141848 13.193 0.005
    22.3610716 13.378 0.005
    24.3849616 13.482 0.005
    83.9341315 13.371 0.005
    20.1847183 13.286 0.005
    40.3102116 13.426 0.005
    60.5227049 13.558 0.005
    29.1257383 13.572 0.005
    66.4834349 13.412 0.005
    51.3075216 13.151 0.005
    53.3696716 13.243 0.005
     4.8197417 13.375 0.005
    39.2251783  13.39 0.005
    74.4700549 13.411 0.005
    78.4422149 13.597 0.005
    81.5271149 13.535 0.005
     33.924235  13.17 0.005
    54.1071183 13.294 0.005
    76.3827016 13.497 0.005
    62.1001383 13.594 0.005
     47.943655 13.505 0.005
    84.3709816 13.329 0.005
    18.4693784 13.212 0.005
    38.7666317 13.342 0.005
     3.1014918 13.303 0.005
    39.5565484 13.374 0.005
    22.3641251 13.387 0.005
    27.3192451 13.607 0.005
     82.895345  13.49 0.005
     3.9330385 13.324 0.005
     3.9398685 13.339 0.005
    61.5044184  13.59 0.005
     9.9133885 13.586 0.005
    66.4994084  13.44 0.005
    32.1076518 13.447 0.005
     3.6857652 13.332 0.005
    38.0912418 13.331 0.005
    40.1116618 13.398 0.005
    40.1185018 13.412 0.005
    43.0965018 13.532 0.005
    25.9040385 13.544 0.005
    79.5061884 13.597 0.005
    79.5130584 13.597 0.005
    64.2803951 13.566 0.005
    29.8886685 13.565 0.005
    31.8858085 13.455 0.005
    51.1042318 13.159 0.005
    56.0797018 13.341 0.005
     9.4789519 13.593 0.005
    61.0837218  13.59 0.005
    48.8677685 13.448 0.005
    31.6753352 13.475 0.005
    45.0420787 13.604 0.005
     0.2610255 13.163 0.005
    42.6106821 13.534 0.005
    61.8176654 13.593 0.005
    31.4359688 13.498 0.005
    66.8277254 13.381 0.005
    70.8083254 13.277 0.005
    20.2137155 13.311 0.005
    55.5928621 13.339 0.005
    39.3858988 13.367 0.005
    23.1874055 13.407 0.005
    75.7812554 13.447 0.005
    59.5782421 13.497 0.005
    26.2093055 13.558 0.005
    27.1583755 13.589 0.005
    62.5615221 13.598 0.005
    80.7739654 13.587 0.005
    82.7901054 13.511 0.005
    49.3739088 13.414 0.005
    67.5787321 13.261 0.005
    34.1698555 13.152 0.005
    35.1662255  13.17 0.005
    53.3392688 13.248 0.005
    38.1537855  13.32 0.005
     4.6703089 13.354 0.005
    25.9305622 13.554 0.005
    60.3359988 13.541 0.005
    27.9420822 13.611 0.005
    72.3177288 13.319 0.005
     6.5556756 13.445 0.005
    76.2855488 13.499 0.005
    38.7912689 13.345 0.005
    61.9142722 13.619 0.005
    27.5225256 13.591 0.005
    13.2902723 13.521 0.005
    30.4964056 13.525 0.005
    50.7452989 13.194 0.005
    50.7521289 13.228 0.005
    56.6418989 13.384 0.005
    75.9104822 13.488 0.005
    24.3194123 13.483 0.005
    64.6362489  13.54 0.005
    30.2444823 13.533 0.005
    82.9025322 13.501 0.005
    65.7100889 13.483 0.005
    61.5144056 13.594 0.005
    61.5487156 13.601 0.005
    65.3530356 13.485 0.005
    13.8442357 13.481 0.005
    49.1504923  13.42 0.005
    49.2602223 13.401 0.005
    17.7282057 13.164 0.005
    52.2290623 13.171 0.005
    18.8585157 13.229 0.005
    22.6718257 13.405 0.005
    22.8234457  13.41 0.005
    61.2740423 13.599 0.005
     44.910559 13.629 0.005
    79.4181756 13.618 0.005
     48.049679 13.504 0.005
     48.948159 13.442 0.005
    83.4543156 13.428 0.005
    84.3133556 13.332 0.005
    70.2016023 13.218 0.005
    70.2585823 13.232 0.005
    36.6488257 13.273 0.005
    71.1947923 13.293 0.005
    39.8289557 13.397 0.005
    81.8076794  13.53 0.005
    38.2500895 13.339 0.005
    23.0101762 13.419 0.005
    41.2261395 13.463 0.005
    42.2504895 13.508 0.005
    60.4117228 13.557 0.005
    83.6010761 13.436 0.005
     2.6099796 13.299 0.005
    56.1467195 13.377 0.005
    57.1397095 13.403 0.005
    75.3837828 13.453 0.005
    76.3947928 13.506 0.005
    26.8258329 13.592 0.005
    62.2307895 13.608 0.005
    83.3928328 13.463 0.005
    49.9044162 13.342 0.005
    50.9989162 13.189 0.005
    69.2016195 13.188 0.005
    35.7308229 13.225 0.005
    64.8547862 13.529 0.005
      0.136803 13.161 0.005
    53.7450629 13.278 0.005
      5.134583 13.383 0.005
    74.9351962 13.432 0.005
    41.4698296 13.482 0.005
    76.8930062  13.53 0.005
    80.9251262 13.582 0.005
    64.6879929  13.53 0.005
    31.2731363  13.49 0.005
     17.021953 13.165 0.005
     6.8839797 13.473 0.005
     25.046713 13.525 0.005
     26.991573 13.595 0.005
    46.2724463 13.584 0.005
     30.073233 13.533 0.005
    65.3821096 13.513 0.005
    49.2417563 13.465 0.005
     33.063393 13.293 0.005
     34.034473 13.171 0.005
    74.4474996 13.409 0.005
     42.937113  13.55 0.005
    63.1861363 13.599 0.005
     48.030923 13.507 0.005
    16.6402364 13.176 0.005
    69.2247563 13.161 0.005
    19.6268364 13.279 0.005
    20.6628464 13.324 0.005
    74.2199063 13.399 0.005
    24.6589764 13.501 0.005
    79.3062063 13.618 0.005
    28.6133864 13.613 0.005
    82.1754963 13.528 0.005
    49.6710297 13.384 0.005
    85.1372163 13.207 0.005
    18.2780831 13.207 0.005
    37.4904064  13.31 0.005
    39.5324164  13.39 0.005
    41.5216564 13.483 0.005
    44.4691764 13.622 0.005
    12.1153598 13.574 0.005
    14.1537298 13.485 0.005
    37.3091731  13.31 0.005
    22.1599798 13.381 0.005
    42.3024531 13.526 0.005
    78.7328697 13.609 0.005
    47.3551431 13.544 0.005
    84.7602397 13.259 0.005
    19.9548665 13.305 0.005
    76.5277064 13.518 0.005
    78.5269564   13.6 0.005
    12.7243832  13.55 0.005
    51.1169498 13.179 0.005
    38.9135765  13.36 0.005
     8.5508399 13.541 0.005
    79.3532931 13.603 0.005
    12.5523499  13.54 0.005
    66.1469698 13.458 0.005
    68.1515398 13.186 0.005
    52.9468765 13.217 0.005
     3.3405066 13.316 0.005
    18.0322302 13.198 0.005
    76.6767901 13.523 0.005
    80.6341601 13.588 0.005
    65.4283868 13.505 0.005
    84.6219501 13.287 0.005
    17.8156769 13.179 0.005
    71.4336668 13.296 0.005
    73.4044568 13.345 0.005
    80.4179568 13.599 0.005
    48.0819502 13.541 0.005
    33.8834469 13.178 0.005
    53.9635302 13.278 0.005
    37.7617169 13.322 0.005
    44.7580569 13.609 0.005
    45.7679969 13.597 0.005
    81.2516235 13.549 0.005
    65.0607202 13.514 0.005
    14.4493403 13.464 0.005
    49.8281969 13.342 0.005
    72.9381002 13.335 0.005
     12.173287 13.567 0.005
    82.0174802 13.527 0.005
     14.194527  13.48 0.005
     15.145827 13.395 0.005
    84.9852002 13.226 0.005
    34.3378803 13.158 0.005
     2.9422237 13.304 0.005
     22.173477 13.375 0.005
     7.9327037  13.53 0.005
    65.4902236 13.505 0.005
    84.6960269 13.269 0.005
    68.5971636 13.155 0.005
    69.4935736 13.199 0.005
     1.7401904 13.246 0.005
    54.3063103 13.311 0.005
    72.4752336 13.329 0.005
    57.2571703 13.402 0.005
     41.070137  13.46 0.005
    25.8889537  13.56 0.005
     9.7088204   13.6 0.005
    80.5012036 13.589 0.005
    12.6905704 13.553 0.005
    30.9058137 13.507 0.005
    83.4445036 13.456 0.005
    67.2975703 13.313 0.005
    33.9069237  13.17 0.005
     52.085447 13.177 0.005
    18.6991804 13.234 0.005
    71.2536403 13.304 0.005
     3.4133371 13.325 0.005
     56.044387 13.357 0.005
     6.4646771 13.457 0.005
    41.8712937 13.511 0.005
     8.4890971 13.558 0.005
    43.8836037 13.601 0.005
    10.4639571 13.613 0.005
    12.5317471 13.553 0.005
    15.4512271 13.337 0.005
    33.7189904 13.189 0.005
     69.055737 13.167 0.005
     70.035477  13.23 0.005
    37.6813404 13.321 0.005
     4.2409738 13.355 0.005
    39.6246304 13.403 0.005
     75.033377 13.432 0.005
    41.6430504 13.489 0.005
     79.017887 13.613 0.005
    45.6215904 13.597 0.005
     83.004487  13.49 0.005
    15.2191638 13.377 0.005
    16.1981438 13.278 0.005
    51.6137404 13.172 0.005
    69.8458237 13.236 0.005
    37.4039971 13.336 0.005
     4.0110605 13.351 0.005
     5.9845905  13.43 0.005
    41.3704571 13.474 0.005
    42.4507871 13.525 0.005
    60.6105904 13.575 0.005
     0.7140272 13.196 0.005
     2.7507072 13.306 0.005
    40.1408838 13.411 0.005
    59.3713071 13.515 0.005
    47.1468838 13.544 0.005
    66.2938971 13.442 0.005
    69.3473371 13.177 0.005
    38.8893605 13.357 0.005
     7.5288239 13.491 0.005
    63.1231638 13.601 0.005
    14.5245239 13.459 0.005
    35.6967872 13.224 0.005
    58.9007605 13.471 0.005
    26.5387339 13.583 0.005
    13.2967506 13.541 0.005
    33.5124339 13.222 0.005
    36.5249939  13.28 0.005
    23.2926306 13.425 0.005
    44.5181039   13.6 0.005
    32.3023006 13.402 0.005
    68.7223572 13.158 0.005
    36.4063106 13.267 0.005
    72.6920672 13.326 0.005
    24.1183173 13.458 0.005
     7.8017909 13.507 0.005
    77.6554241  13.56 0.005
    83.7084541 13.426 0.005
    53.2836675 13.258 0.005
    73.4908708 13.377 0.005
    32.8317009 13.325 0.005
    52.0212242 13.187 0.005
    18.5759376 13.225 0.005
    19.6745076 13.279 0.005
     4.4639443 13.372 0.005
    76.2450775 13.476 0.005
    78.2502975 13.571 0.005
    64.0369542 13.561 0.005
    13.4804143 13.533 0.005
    68.9849742 13.177 0.005
    70.0630042 13.217 0.005
    19.4966443 13.277 0.005
    55.8238809 13.343 0.005
    40.6359276  13.43 0.005
      9.244631 13.585 0.005
     11.227751 13.625 0.005
    63.8821809 13.582 0.005
    30.3553143 13.587 0.005
    48.6407076 13.505 0.005
    32.4433243 13.381 0.005
    68.7643309 13.155 0.005
    53.5545376 13.267 0.005
     20.196571 13.358 0.005
    55.6165376 13.381 0.005
     22.224611 13.402 0.005
    41.3480343 13.493 0.005
    10.0165777 13.623 0.005
    10.9855277 13.635 0.005
    12.0150177 13.603 0.005
    65.5776776 13.509 0.005
    18.9297877  13.25 0.005
     38.134891 13.332 0.005
    59.3001443 13.517 0.005
    10.7537744 13.639 0.005
    29.9639277 13.587 0.005
     49.110831 13.441 0.005
    33.9438277 13.229 0.005
    37.9625377 13.391 0.005
    40.9113077 13.487 0.005
     60.087621 13.567 0.005
    27.6838544 13.624 0.005
    12.4898311 13.552 0.005
    50.9017977 13.243 0.005
    18.4802311 13.251 0.005
    39.6790644 13.411 0.005
     76.018501 13.515 0.005
    26.4147011 13.591 0.005
     81.074041  13.57 0.005
     83.049901 13.494 0.005
    33.4642611 13.271 0.005
    35.4271411 13.206 0.005
    20.2529878 13.328 0.005
    22.2311778 13.394 0.005
    57.6440744 13.495 0.005
    41.4204311 13.531 0.005
    76.8466577 13.541 0.005
     9.0181645 13.577 0.005
    27.2012278 13.614 0.005
    63.5984144 13.571 0.005
    47.4271111 13.516 0.005
    66.6072744 13.454 0.005
    50.3594611  13.29 0.005
    68.6396744 13.208 0.005
    53.3881711 13.335 0.005
     3.7752612  13.35 0.005
    22.9882245 13.458 0.005
    48.2444078 13.498 0.005
    16.8083412 13.227 0.005
     2.6168179 13.308 0.005
    21.8046512 13.382 0.005
    75.2993211 13.478 0.005
     8.5977579 13.559 0.005
    10.5780379 13.612 0.005
    65.1305378 13.521 0.005
    15.5638379  13.37 0.005
    34.7732712 13.183 0.005
     2.3471046 13.295 0.005
    73.1631478 13.346 0.005
    24.5672679 13.484 0.005
    62.9096345 13.599 0.005
    31.5666979 13.498 0.005
0.148131299999 13.178 0.005
     3.1377613 13.316 0.005
    40.5297079 13.426 0.005
    44.5363379 13.615 0.005
    82.9293945 13.513 0.005
    34.3066046 13.172 0.005
    36.3341146 13.269 0.005
    38.3332446 13.331 0.005
    40.3033346 13.409 0.005
      7.905588 13.529 0.005
    44.3073046 13.613 0.005
    46.3252846 13.602 0.005
    31.1255213 13.504 0.005
     0.7177347 13.171 0.005
    56.1125182 13.353 0.005
    43.8771049 13.597 0.005
    18.5015083 13.219 0.005
    55.8721049 13.347 0.005
     10.262135 13.621 0.005
    28.5059183 13.631 0.005
    48.6481316  13.49 0.005
     1.1167017 13.201 0.005
     2.0327917 13.266 0.005
     23.206155 13.437 0.005
    41.3511183 13.475 0.005
     25.201675 13.542 0.005
    49.3979083 13.411 0.005
    53.3758083 13.255 0.005
     3.7514084 13.334 0.005
    80.5796916 13.596 0.005
     47.220235 13.541 0.005
    31.0180617 13.514 0.005
    14.7607184 13.435 0.005
    84.5486216 13.287 0.005
     52.251835  13.17 0.005
    18.8007284 13.244 0.005
    19.7975584  13.31 0.005
     55.200415 13.342 0.005
    74.3531983 13.421 0.005
     7.5685351 13.517 0.005
    79.3518383 13.617 0.005
    82.3789183 13.512 0.005
    49.8905717 13.349 0.005
    34.7269484 13.165 0.005
    19.5245551 13.342 0.005
    21.5499551  13.37 0.005
    23.5326551 13.452 0.005
    60.8849717 13.589 0.005
    44.6883484 13.619 0.005
    63.8461517 13.568 0.005
    65.8409417 13.491 0.005
    66.9349917 13.363 0.005
    67.9738917 13.224 0.005
    35.5067951 13.225 0.005
    71.8711817 13.328 0.005
    22.2676818 13.395 0.005
    43.4332651 13.562 0.005
    28.2487818 13.612 0.005
    64.5857584 13.522 0.005
    67.6022984 13.276 0.005
    35.1700818 13.196 0.005
    37.1779418 13.304 0.005
    56.3798551 13.365 0.005
    58.3608351  13.45 0.005
    61.4568351 13.592 0.005
    80.5727084  13.59 0.005
    13.7962352 13.516 0.005
    50.1503918 13.314 0.005
     1.5915019 13.251 0.005
    59.2273318 13.506 0.005
    62.1796918 13.613 0.005
    31.8091952 13.475 0.005
     0.3818186 13.176 0.005
    57.0243685 13.395 0.005
    59.9312385 13.545 0.005
    71.9425285 13.317 0.005
    61.7803252  13.63 0.005
    82.9790485 13.502 0.005
    84.9853385 13.237 0.005
      4.965782  13.38 0.005
    59.5796919 13.535 0.005
    46.3563986 13.589 0.005
    67.5420519 13.279 0.005
    39.1902753  13.38 0.005
    13.7436787 13.503 0.005
    52.1661553 13.178 0.005
     37.983722  13.34 0.005
    11.5411623 13.605 0.005
      7.306919 13.485 0.005
     15.327689 13.359 0.005
    56.7100456  13.39 0.005
     9.0990257 13.582 0.005
    83.8916989 13.399 0.005
    51.4509323 13.169 0.005
     35.241889 13.199 0.005
    54.4865923 13.323 0.005
    22.0477857 13.384 0.005
     41.303669 13.459 0.005
    26.0452157 13.562 0.005
     45.313479 13.594 0.005
    29.0665857 13.581 0.005
    81.6835356 13.532 0.005
    84.6738556 13.284 0.005
    35.0740957 13.192 0.005
     54.232009  13.31 0.005
     4.5943791 13.366 0.005
    75.4323823 13.443 0.005
    12.7242191 13.541 0.005
    31.7823424 13.468 0.005
     67.145179 13.335 0.005
     72.201769 13.318 0.005
    43.8350024 13.589 0.005
    10.4221158 13.615 0.005
    13.4208258 13.535 0.005
     84.244529 13.367 0.005
    34.6006491 13.174 0.005
    71.9451857 13.301 0.005
    40.5681491 13.423 0.005
    59.6829124 13.525 0.005
    27.2614458 13.616 0.005
    12.0926625 13.583 0.005
    83.8951457 13.412 0.005
    18.0630425 13.185 0.005
    37.3057658 13.303 0.005
    22.0987625 13.369 0.005
    24.1162625 13.459 0.005
    79.7299224 13.613 0.005
    81.6713824 13.555 0.005
    49.2485758 13.445 0.005
    51.3017958 13.161 0.005
     0.7320259 13.179 0.005
    70.5028091 13.244 0.005
    19.8892192 13.289 0.005
     3.6956359 13.331 0.005
    23.8856492  13.46 0.005
    77.5118391 13.571 0.005
    28.8425192 13.606 0.005
    46.0643625 13.597 0.005
    65.2522758  13.52 0.005
    67.1849758  13.32 0.005
    69.3442758 13.171 0.005
    19.6326559 13.288 0.005
    77.2072658 13.558 0.005
    62.0252525 13.622 0.005
    46.7916392 13.568 0.005
    48.7645992 13.472 0.005
    16.3796826 13.204 0.005
    19.3768226 13.282 0.005
    38.5717259 13.362 0.005
     7.1486993 13.491 0.005
    27.3965526 13.624 0.005
    81.0050625 13.571 0.005
    82.9772825 13.482 0.005
    50.5791359 13.239 0.005
    38.3948126 13.347 0.005
    58.5523559 13.478 0.005
     11.033366 13.614 0.005
     13.980336 13.496 0.005
    34.2596693 13.172 0.005
    73.5614759 13.438 0.005
     26.966216 13.592 0.005
    81.5852559 13.537 0.005
    69.3402026 13.178 0.005
     5.5468894 13.406 0.005
    62.1424393 13.606 0.005
    67.1643893  13.34 0.005
    19.5730394 13.297 0.005
    77.1309093 13.531 0.005
    47.7291327 13.545 0.005
    51.7551027 13.173 0.005
    25.7272796 13.566 0.005
    73.9465629 13.394 0.005
    61.7422496 13.615 0.005
    18.1201897 13.203 0.005
     3.9401564 13.347 0.005
    17.8915764 13.185 0.005
    19.9097664 13.301 0.005
    73.5159263  13.37 0.005
    75.5001263 13.454 0.005
    30.8719564 13.514 0.005
     70.252473 13.227 0.005
     8.4108598 13.544 0.005
    44.8035664 13.617 0.005
    12.3955298  13.57 0.005
     84.199883  13.37 0.005
    51.7935064 13.168 0.005
    36.5877631 13.272 0.005
    55.7786864 13.342 0.005
    41.5487231 13.479 0.005
    77.9595697 13.584 0.005
    65.6954864 13.502 0.005
    32.2967398 13.401 0.005
    16.1617565 13.247 0.005
    71.7368664 13.297 0.005
    23.2359865 13.431 0.005
    42.3764798 13.527 0.005
    28.0781765 13.623 0.005
    66.5079231 13.434 0.005
    69.4764731 13.177 0.005
     2.6510299 13.294 0.005
    55.3374498 13.325 0.005
    56.3227198 13.373 0.005
    58.2159498 13.457 0.005
    76.4242531 13.511 0.005
    79.4746831 13.618 0.005
    30.8591932 13.517 0.005
    84.4538831 13.316 0.005
    69.2509098 13.168 0.005
     2.4863966 13.283 0.005
     5.4431166   13.4 0.005
     7.4434666 13.488 0.005
    26.6308599 13.593 0.005
    80.2110498 13.603 0.005
    47.7994332 13.519 0.005
     1.2369033 13.215 0.005
    71.9884265  13.31 0.005
     5.1712033 13.385 0.005
    76.0377465 13.493 0.005
    60.8810932 13.595 0.005
    80.9886865 13.566 0.005
    48.5658599 13.488 0.005
    50.6153999 13.247 0.005
       1.02845 13.272 0.005
    20.1569533 13.315 0.005
       4.99678 13.386 0.005
       7.03131  13.48 0.005
    28.2220033  13.62 0.005
    31.1368533 13.501 0.005
      16.00434 13.313 0.005
    53.3446366 13.273 0.005
     4.7820067 13.371 0.005
    42.2333033 13.523 0.005
    61.3796966 13.604 0.005
    48.1878833 13.516 0.005
    17.8111767 13.185 0.005
    60.1737033 13.553 0.005
    77.4099866 13.561 0.005
    63.1927533 13.604 0.005
    32.7662867 13.346 0.005
    72.1690333 13.319 0.005
    25.5715234 13.548 0.005
    49.7603967 13.369 0.005
    18.3880801 13.222 0.005
    24.3856001 13.496 0.005
    46.5134203 13.596 0.005
    48.5342603 13.502 0.005
    68.7510836 13.165 0.005
