         t   Imag  Ierr
---------- ------ -----
34.0446878 13.912 0.005
34.0537778 13.904 0.005
17.7723739 13.911 0.005
   1.50631 13.913 0.005
66.7224556 13.912 0.005
18.7503439 13.924 0.005
67.6697856 13.928 0.005
35.1059578 13.927 0.005
18.8387939 13.924 0.005
20.7597139 13.956 0.005
37.0949878 13.954 0.005
20.8299939 13.954 0.005
    6.5156 14.061 0.005
55.4208117 14.055 0.005
72.6343756 14.123 0.005
40.0558478 14.115 0.005
23.7738639 14.126 0.005
   7.49184 14.126 0.005
27.4208088 14.416 0.005
45.7440427 14.348 0.005
46.7314827 14.342 0.005
96.5929544 14.355 0.005
32.3925788  13.87 0.005
66.0269566 13.891 0.005
83.3214105 13.913 0.005
69.0557166  13.94 0.005
  4.809621 13.966 0.005
38.4383688 14.018 0.005
40.4332088 14.152 0.005
97.2921805 13.962 0.005
 17.780611 13.905 0.005
36.0350149 13.937 0.005
38.0324049 13.994 0.005
 24.782941 14.203 0.005
77.6860627 14.417 0.005
62.3616688 14.315 0.005
95.9952866 14.385 0.005
 3.1216432 13.926 0.005
53.1165349 13.944 0.005
70.3604388 13.976 0.005
22.4810371 14.029 0.005
56.0935749 14.097 0.005
89.6577127 14.168 0.005
75.3266188 14.338 0.005
 43.755351 14.412 0.005
93.6508527 14.434 0.005
13.1349632 14.342 0.005
40.3920071 14.145 0.005
25.1502032  14.23 0.005
74.9414449  14.31 0.005
43.4294871 14.393 0.005
28.0748532 14.437 0.005
12.8053593 14.389 0.005
 69.661471 13.949 0.005
21.8426193 13.992 0.005
39.0382832 14.042 0.005
23.7824093 14.115 0.005
41.0513032 14.191 0.005
 76.672591 14.422 0.005
13.4516454 14.312 0.005
63.3791671 14.381 0.005
64.4033271 14.154 0.005
 84.700531 13.933 0.005
69.3852471 13.943 0.005
21.5102454 13.979 0.005
22.4758054 14.031 0.005
56.0371932 14.091 0.005
33.4264954 13.907 0.005
35.4372054 13.922 0.005
85.3293271 13.933 0.005
70.0170332 13.962 0.005
72.9835132 14.145 0.005
62.7068193  14.31 0.005
97.2659371 13.986 0.005
33.0555715 13.891 0.005
83.9926432 13.921 0.005
19.7569476 13.924 0.005
37.2444015 13.957 0.005
70.7082293  13.99 0.005
87.9666432 14.051 0.005
23.7853776 14.121 0.005
89.9658432 14.193 0.005
74.6776093 14.282 0.005
92.0886532 14.376 0.005
44.1343415 14.419 0.005
50.0922015   13.9 0.005
51.1178715 13.912 0.005
52.0939015 13.925 0.005
52.1991515  13.93 0.005
69.3819254 13.935 0.005
 4.2248698 13.944 0.005
54.1015015 13.972 0.005
86.8055593 13.979 0.005
88.6268693  14.09 0.005
40.7743876 14.176 0.005
73.4705554 14.184 0.005
41.7818776 14.259 0.005
58.1401815 14.264 0.005
43.7647076 14.418 0.005
76.4317554 14.413 0.005
93.6608093 14.426 0.005
62.1005715 14.336 0.005
95.6557093 14.344 0.005
64.0675315 14.338 0.005
31.6264237 14.274 0.005
32.4672037 13.868 0.005
 0.8318159 13.894 0.005
50.8026976  13.91 0.005
84.3702654  13.92 0.005
69.0769715 13.937 0.005
21.2139698 13.972 0.005
21.3242398  13.97 0.005
87.4003854 14.011 0.005
55.7213876 14.076 0.005
55.9018876  14.08 0.005
24.1935998 14.155 0.005
40.6141237 14.166 0.005
74.0006015 14.227 0.005
 9.8559759 14.312 0.005
26.2446098 14.321 0.005
10.8827959 14.393 0.005
76.2150015 14.404 0.005
28.2000198 14.446 0.005
94.4501954 14.376 0.005
79.0863615 14.308 0.005
30.2219598 14.307 0.005
32.1450998 13.939 0.005
66.7163676 13.909 0.005
69.7810476 13.953 0.005
87.0066115 13.987 0.005
87.1919715 14.017 0.005
71.8701076 14.064 0.005
40.1394498 14.116 0.005
24.9807559 14.216 0.005
58.4890937 14.291 0.005
93.1423715 14.432 0.005
30.8831059 14.395 0.005
 15.596642 14.109 0.005
 17.528062 13.908 0.005
58.2523598 14.271 0.005
75.4591037 14.347 0.005
12.2352581 14.433 0.005
78.4981737 14.335 0.005
80.4187537 14.317 0.005
 33.554612 13.898 0.005
67.2210298 13.901 0.005
 4.9945542  13.97 0.005
 38.554492 14.019 0.005
90.4513437 14.238 0.005
 42.581282 14.326 0.005
59.8475059 14.398 0.005
29.2323281 14.376 0.005
96.4519337 14.385 0.005
16.9784142 13.903 0.005
87.1165998   14.0 0.005
92.1398698  14.39 0.005
 64.551582 14.066 0.005
 68.539392 13.925 0.005
10.3173264 14.359 0.005
41.5345408 14.232 0.005
78.1273386 14.371 0.005
49.5104108 13.898 0.005
 6.6010991 14.063 0.005
49.1487869 13.885 0.005
66.4590408 13.901 0.005
54.2304169 13.989 0.005
59.2343669 14.362 0.005
61.2054469 14.436 0.005
83.4006808 13.915 0.005
 52.835963 13.931 0.005
34.3121452 13.908 0.005
55.6465791 14.072 0.005
16.5715674 13.887 0.005
34.8974213 13.906 0.005
71.4988891 14.049 0.005
10.2739735 14.352 0.005
 94.738433 14.342 0.005
66.1880252   13.9 0.005
85.3579291 13.935 0.005
23.3832635   14.1 0.005
56.8945813 14.164 0.005
26.2540335 14.329 0.005
13.0412896  14.38 0.005
49.5359974 13.893 0.005
53.5161574  13.96 0.005
41.1972635 14.207 0.005
26.9111596 14.372 0.005
62.5170074 14.302 0.005
49.1585335 13.885 0.005
 3.2884718 13.923 0.005
55.2348035 14.048 0.005
 8.3769718 14.193 0.005
91.7669113  14.35 0.005
18.2538218 13.917 0.005
22.3486818 14.028 0.005
58.8611196 14.331 0.005
32.2262818 13.906 0.005
19.9182179 13.939 0.005
42.2902018 14.302 0.005
77.7819496 14.419 0.005
64.4683857 14.116 0.005
67.5184457 13.921 0.005
 21.678164 13.998 0.005
39.9522179 14.118 0.005
11.4164901 14.433 0.005
50.8893879 13.914 0.005
71.1876518 14.031 0.005
26.2931301 14.339 0.005
29.3255301 14.366 0.005
80.3290618 14.356 0.005
 4.7042323 13.963 0.005
94.2975518 14.411 0.005
49.4194901 13.893 0.005
17.8645323 13.905 0.005
85.0343079 13.932 0.005
 71.736964 14.059 0.005
58.3240601 14.293 0.005
20.4492084 13.943 0.005
23.4006284 14.096 0.005
62.0144262 14.358 0.005
51.7283923 13.925 0.005
87.3242001 14.007 0.005
63.6836023 14.404 0.005
40.0865845 14.132 0.005
31.6908411 14.241 0.005
34.6075511 13.911 0.005
 7.0660033 14.085 0.005
28.3821472 14.437 0.005
85.3081989 13.939 0.005
 9.7984794 14.307 0.005
48.4115172 13.959 0.005
 4.5177755 13.956 0.005
39.0345733 14.043 0.005
78.6999611 14.309 0.005
 0.8562277   13.9 0.005
34.4809855 13.908 0.005
 3.8093777 13.932 0.005
73.0230233 14.149 0.005
90.4045872 14.237 0.005
62.7343594 14.311 0.005
51.3330155 13.917 0.005
23.8980377 14.133 0.005
69.3239555  13.95 0.005
38.7413277 14.031 0.005
25.4011238 14.248 0.005
94.5541894 14.354 0.005
32.3712638 13.883 0.005
  4.853146 13.972 0.005
25.0859999 14.228 0.005
45.4023838 14.397 0.005
50.4431138 13.915 0.005
84.9420516 13.934 0.005
11.4650421 14.428 0.005
46.0455499   14.3 0.005
 32.754626  13.87 0.005
67.2769938 13.918 0.005
54.9980999 14.028 0.005
 9.1570582 14.254 0.005
61.0421499 14.429 0.005
31.4875921 14.331 0.005
65.9805599 13.897 0.005
68.9373399 13.947 0.005
89.2626438 14.145 0.005
92.2607338 14.387 0.005
 62.734016   14.3 0.005
33.0760882 13.894 0.005
17.7556943 13.909 0.005
20.8575743 13.958 0.005
 72.722226 14.131 0.005
25.8357643 14.286 0.005
94.0095499 14.415 0.005
16.4739804 13.875 0.005
51.1074182  13.91 0.005
 88.752316 14.105 0.005
 2.9298726  13.92 0.005
38.5379904 14.013 0.005
27.2031165 14.394 0.005
63.8299643 14.389 0.005
87.1051882 13.997 0.005
94.0843382 14.411 0.005
18.6268987 13.918 0.005
88.7885043 14.109 0.005
91.7911843 14.352 0.005
14.2877048  14.35 0.005
 7.9765209 14.158 0.005
62.8745626 14.306 0.005
35.2569748 13.921 0.005
16.5653175 13.892 0.005
51.1641253 13.922 0.005
29.5312475 14.328 0.005
30.5415975 14.345 0.005
91.4672492 14.318 0.005
78.1403553  14.37 0.005
37.2014336 13.957 0.005
55.5458775 14.066 0.005
57.5149975 14.205 0.005
25.9459497 14.292 0.005
13.6297258   14.3 0.005
96.0849053 14.397 0.005
48.2067836 14.094 0.005
81.7614114 13.887 0.005
17.5758658 13.901 0.005
18.6025358 13.912 0.005
 3.2712419 13.923 0.005
85.7839914  13.95 0.005
86.7331814 13.984 0.005
55.1443736 14.038 0.005
23.5954258 14.108 0.005
41.8731197 14.275 0.005
75.4528075 14.354 0.005
27.5658558 14.412 0.005
28.5583658 14.425 0.005
45.8494797 14.327 0.005
30.4938658 14.345 0.005
16.2763219 13.858 0.005
66.0756636 13.901 0.005
51.8950797 13.918 0.005
  3.947488 13.935 0.005
37.5081058 13.967 0.005
24.2342519 14.143 0.005
64.8042097 13.902 0.005
 3.6830941 13.932 0.005
 34.940078 13.914 0.005
 37.934208 13.986 0.005
88.8937797 14.114 0.005
91.8221997 14.353 0.005
 45.979058 14.309 0.005
81.5380258 13.879 0.005
21.2288502  13.97 0.005
90.5665658 14.257 0.005
28.3222002 14.433 0.005
94.2602019  14.39 0.005
33.0303363 13.901 0.005
37.0863863 13.949 0.005
41.0102463 14.204 0.005
45.0091463  14.42 0.005
17.4402685 13.902 0.005
 5.1502146 13.968 0.005
40.0427117 14.122 0.005
89.9119634 14.189 0.005
74.3254756  14.25 0.005
  11.16676 14.407 0.005
28.4312439 14.437 0.005
66.9769317 13.906 0.005
  22.11472 13.999 0.005
45.3582939 14.388 0.005
50.3657939 13.902 0.005
  35.10111 13.917 0.005
68.6807878 13.919 0.005
85.9710517  13.94 0.005
 5.4565722 13.989 0.005
 6.5449022 14.058 0.005
23.7569561 14.117 0.005
 8.4943822 14.192 0.005
  43.13569 14.363 0.005
94.9449117 14.308 0.005
96.8856217 14.226 0.005
65.3578139 13.889 0.005
 1.1778983 13.912 0.005
77.4188939 14.429 0.005
45.7721661 14.343 0.005
49.7015561 13.903 0.005
84.3016539 13.928 0.005
55.7029561 14.072 0.005
40.4147622 14.146 0.005
57.6605861 14.212 0.005
44.3898522 14.435 0.005
94.2864339 14.377 0.005
17.6966544 13.909 0.005
57.3516022 14.197 0.005
25.7217944 14.276 0.005
59.3399522 14.365 0.005
44.0384783 14.425 0.005
   93.9756 14.407 0.005
30.7483544  14.37 0.005
15.4250805 14.194 0.005
49.0168983  13.88 0.005
66.3346222 13.899 0.005
18.4147605 13.928 0.005
43.6078844 14.397 0.005
95.5541661 14.337 0.005
51.6982944 13.925 0.005
85.2954322 13.945 0.005
70.0045983 13.976 0.005
22.1058266 14.019 0.005
39.4094605 14.062 0.005
57.6928144 14.214 0.005
27.1423666 14.381 0.005
97.3638622 13.906 0.005
82.9900783 13.923 0.005
68.6153244 13.939 0.005
69.6735844 13.949 0.005
 6.5136388 14.038 0.005
39.9736766 14.112 0.005
73.6704044 14.188 0.005
59.4238705 14.357 0.005
62.3074105 14.321 0.005
64.4117205 14.139 0.005
50.0825766 13.891 0.005
72.3638805 14.081 0.005
41.7438927 14.245 0.005
77.3308405 14.426 0.005
95.6641544 14.334 0.005
66.0371466 13.912 0.005
38.4545688 14.022 0.005
90.3153205 14.224 0.005
30.1382849 14.293 0.005
64.7309327 13.945 0.005
50.4692088 13.898 0.005
84.0220666 13.922 0.005
 20.868031 13.948 0.005
88.0505066 14.045 0.005
