        t   Imag  Ierr
13.555344 13.102 0.006
 57.15117 13.152 0.006
16.484044 13.157 0.006
39.895632 13.208 0.006
40.785672 13.083 0.006
 64.04417 12.524 0.006
 2.354236 12.613 0.006
 4.335276 12.654 0.006
27.567924 12.714 0.006
49.770212 12.747 0.006
51.741852 12.846 0.006
31.477284 12.901 0.006
12.330366 13.036 0.006
56.738102 13.134 0.006
64.814072 12.582 0.006
45.484814 12.638 0.006
74.732512 12.942 0.006
12.989338 13.073 0.006
78.785912 13.138 0.006
81.760752 13.214 0.006
19.980988 12.886 0.006
  0.74171 12.556 0.006
48.236356 12.703 0.006
  8.68432 12.816 0.006
 2.419602 12.615 0.006
52.929668   12.9 0.006
39.272956  13.22 0.006
62.520974 12.882 0.006
46.316936 12.656 0.006
 12.72343 13.059 0.006
61.256606 13.208 0.006
13.464722 13.095 0.006
 41.74765 12.606 0.006
66.986198 12.636 0.006
31.343172 12.892 0.006
 59.75479   13.2 0.006
 74.66263  12.94 0.006
 80.64401 13.171 0.006
63.438662  12.51 0.006
24.861036 12.639 0.006
69.428112 12.696 0.006
51.138874 12.814 0.006
32.827196 12.981 0.006
34.808296 13.098 0.006
36.929326 13.156 0.006
60.207524 13.219 0.006
19.587748  13.07 0.006
