        t   Imag  Ierr
13.326214  13.02 0.005
45.216028  13.18 0.005
23.203714 13.536 0.005
28.240324  12.95 0.005
49.145071 13.469 0.005
38.231014 13.448 0.005
42.195034  12.93 0.005
 3.378583 13.173 0.005
38.276067 13.449 0.005
42.264347 12.931 0.005
46.221117 13.236 0.005
12.395956 13.293 0.005
57.257597 13.106 0.005
18.290226 13.241 0.005
63.211467 13.482 0.005
 51.28184  13.52 0.005
68.225967 13.296 0.005
70.254557 12.953 0.005
45.260633 13.175 0.005
47.327793 13.313 0.005
92.202924 13.545 0.005
40.310976 13.297 0.005
 70.30598 12.963 0.005
59.206043  13.18 0.005
89.303347 13.318 0.005
49.377076 13.482 0.005
96.160107 13.301 0.005
 86.23003 13.139 0.005
60.297276 13.269 0.005
20.540925 13.406 0.005
23.441905 13.557 0.005
25.511895 13.355 0.005
55.449599 12.953 0.005
43.384332 13.106 0.005
 4.539611 13.245 0.005
76.304846 13.399 0.005
91.272273 13.489 0.005
 9.509761 13.517 0.005
81.273286 13.358 0.005
41.386425 12.974 0.005
85.264136 13.108 0.005
45.441645 13.187 0.005
76.388059 13.415 0.005
23.525571 13.518 0.005
14.435604 12.955 0.005
 3.539297 13.192 0.005
90.283989 13.404 0.005
51.351368 13.529 0.005
26.537494 13.272 0.005
   3.4786 13.182 0.005
64.278918 13.539 0.005
44.336084 13.142 0.005
81.268168 13.368 0.005
25.416223  13.37 0.005
83.020551 13.057 0.005
60.119817 13.231 0.005
15.286689 13.086 0.005
16.244799 13.144 0.005
10.310972  13.46 0.005
47.199506 13.305 0.005
34.199599 13.392 0.005
 8.323845 13.531 0.005
11.287805 13.366 0.005
 82.11375 13.306 0.005
 84.98005 13.083 0.005
32.297312 13.239 0.005
25.297675  13.37 0.005
30.330025 13.146 0.005
33.238215 13.297 0.005
22.225018 13.536 0.005
24.298408 13.457 0.005
31.206408 13.177 0.005
20.205311 13.384 0.005
22.210161 13.532 0.005
95.113876  13.38 0.005
13.428904 12.986 0.005
42.135248 12.926 0.005
73.121402 13.171 0.005
75.108202 13.307 0.005
91.128619 13.481 0.005
23.348964 13.525 0.005
42.210001 12.944 0.005
16.458367 13.148 0.005
17.342517 13.186 0.005
89.059372 13.298 0.005
   7.3101 13.473 0.005
  10.4839 13.438 0.005
39.302504 13.369 0.005
84.238165 12.954 0.005
86.283105 13.146 0.005
62.203921 13.391 0.005
 22.38243 13.539 0.005
86.216538 13.146 0.005
95.329078 13.358 0.005
56.401937 12.968 0.005
74.334234 13.241 0.005
 50.36514 13.539 0.005
 1.545862 13.118 0.005
 59.35196  13.19 0.005
48.443793 13.414 0.005
 69.29391 12.993 0.005
23.495232 13.528 0.005
79.217523 13.528 0.005
21.360168  13.48 0.005
 8.452287 13.532 0.005
13.260707 13.039 0.005
47.135441 13.285 0.005
 11.18321 13.376 0.005
 2.319133 13.137 0.005
36.208367  13.54 0.005
53.195224 13.371 0.005
43.098077 13.081 0.005
 35.19053 13.467 0.005
52.169447 13.456 0.005
58.145127 13.143 0.005
62.107067 13.382 0.005
  52.1008 13.465 0.005
 1.269182 13.089 0.005
34.192166  13.39 0.005
42.172476 12.939 0.005
34.303489 13.384 0.005
