         t   Imag  Ierr
 82.564274 13.243 0.006
 3.2082968 13.282 0.006
 21.164198 13.604 0.006
10.2946968 13.517 0.006
 28.188238 13.149 0.006
58.9869304 13.292 0.006
 33.239388 13.438 0.006
 35.173848 13.612 0.006
10.4062656 13.512 0.006
82.8054616 13.166 0.006
 44.131778 13.261 0.006
75.8833604 13.535 0.006
 52.190998 13.515 0.006
94.7954016 13.451 0.006
68.0301892 13.402 0.006
69.0966492  13.13 0.006
84.9074104  13.23 0.006
17.4685144 13.307 0.006
20.4247444 13.542 0.006
 63.077218 13.628 0.006
50.2580968 13.662 0.006
10.6009432 13.512 0.006
25.5511744 13.445 0.006
41.2880156 13.138 0.006
29.5580244 13.232 0.006
44.3272456 13.261 0.006
87.9609592 13.379 0.006
62.2997468 13.567 0.006
  8.764052  13.65 0.006
24.6135232 13.502 0.006
 11.674282 13.445 0.006
27.5250732 13.125 0.006
 0.7645308 13.195 0.006
30.6383232 13.266 0.006
32.5212732  13.38 0.006
40.5973332 13.355 0.006
 28.651232  13.22 0.006
 36.636562 13.656 0.006
 38.680482 13.488 0.006
12.9315896 13.316 0.006
 1.0670184 13.221 0.006
31.7929508 13.326 0.006
 47.695212 13.494 0.006
 52.665142 13.485 0.006
69.5170332 13.104 0.006
15.1187472 13.233 0.006
 78.620802 13.625 0.006
66.7384248 13.462 0.006
  13.20733 13.215 0.006
 4.3864588 13.358 0.006
68.8344336 13.189 0.006
19.3261488  13.45 0.006
  49.20055 13.625 0.006
14.5835564 13.188 0.006
32.4389176  13.38 0.006
39.3205976 13.443 0.006
32.5906964 13.391 0.006
 19.740264 13.479 0.006
39.6007652  13.43 0.006
15.8994128 13.236 0.006
 33.725694 13.497 0.006
91.2847988 13.645 0.006
 38.741184  13.48 0.006
55.5710552 13.109 0.006
71.4313564 13.242 0.006
31.9148328 13.353 0.006
35.8356428 13.653 0.006
