              t   Imag  Ierr
      53.055638 14.067 0.005
      40.937264  14.01 0.005
       26.88159 14.003 0.005
      86.211366 13.763 0.005
        29.9655 13.763 0.005
      61.993708 13.942 0.005
       9.712472 14.169 0.005
      94.100676 14.161 0.005
      98.070696 13.754 0.005
      84.015032 13.757 0.005
       43.82763 13.766 0.005
      15.708562 13.774 0.005
      60.903584 13.867 0.005
      60.911314 13.866 0.005
       7.588138 14.101 0.005
       7.595878 14.097 0.005
      10.608038 14.085 0.005
      80.932798 14.076 0.005
      69.918044 13.779 0.005
       55.86236 13.769 0.005
       57.88674 13.766 0.005
      15.704278 13.762 0.005
      31.666622 13.813 0.005
      17.610948 13.811 0.005
      39.636792 14.051 0.005
      25.581128  14.05 0.005
        1.54143 13.755 0.005
        1.54918 13.761 0.005
        5.46054 13.927 0.005
      89.848734 13.925 0.005
      95.799444  14.05 0.005
      25.490184  14.05 0.005
        15.4076 13.761 0.005
      71.668986 13.756 0.005
       21.48294 14.083 0.005
      35.554104 14.077 0.005
      38.444804 14.118 0.005
       24.38914 14.118 0.005
       97.68148 13.889 0.005
       27.37223 13.886 0.005
       30.41452  13.77 0.005
       2.295482 13.783 0.005
      61.591018 13.914 0.005
      75.662172 13.913 0.005
      21.378236 14.078 0.005
      21.385966  14.07 0.005
      81.689402 14.062 0.005
       4.188568  13.84 0.005
      32.323136 13.837 0.005
       50.38039 14.147 0.005
      36.324746 14.146 0.005
      40.312446  14.05 0.005
      82.510398 14.039 0.005
      85.535058 13.755 0.005
      15.225778  13.76 0.005
      17.331598 13.804 0.005
      73.592964 13.807 0.005
       9.126614 14.195 0.005
      51.324596 14.182 0.005
      31.300058 13.796 0.005
        3.18103 13.801 0.005
      91.565584 14.063 0.005
      63.446546  14.07 0.005
      36.350308 14.149 0.005
      50.421492 14.155 0.005
       10.20665 14.114 0.005
      66.468046 14.117 0.005
      55.396212 13.922 0.005
       13.21375  13.92 0.005
      58.279952 13.776 0.005
       2.034096 13.772 0.005
       27.10482 13.961 0.005
       27.11261 13.963 0.005
      15.992866 13.754 0.005
      72.254242 13.773 0.005
      22.013316 14.117 0.005
      98.340986 13.706 0.005
      13.968332 13.722 0.005
       2.899628 13.786 0.005
      11.852358 14.053 0.005
      82.177158 14.063 0.005
      77.102264 14.038 0.005
      20.856418 14.037 0.005
      68.042686 14.065 0.005
      68.050396 14.065 0.005
      28.769164 13.754 0.005
      56.903702 13.759 0.005
      61.947722 13.939 0.005
      76.018856 13.948 0.005
       24.77701 14.073 0.005
      66.974952 14.069 0.005
      60.939868 13.867 0.005
       32.82083 13.869 0.005
      52.850064 14.079 0.005
      66.921188 14.073 0.005
      72.933198 13.777 0.005
      72.940918 13.788 0.005
      77.929398 14.094 0.005
      77.937128 14.109 0.005
      65.789504 14.178 0.005
      79.860628 14.171 0.005
      72.861544 13.778 0.005
       2.552284 13.787 0.005
        8.41731  14.16 0.005
      64.678686 14.161 0.005
      37.575598 14.182 0.005
      23.519924 14.174 0.005
       81.68751 14.063 0.005
      67.631836 14.072 0.005
      29.460934 13.763 0.005
      29.468654 13.766 0.005
       86.79944 13.777 0.005
       86.80718 13.781 0.005
      49.532308  14.08 0.005
       91.73025 14.083 0.005
       96.61782 14.042 0.005
      82.562166  14.05 0.005
      87.712756 13.797 0.005
      87.720486 13.799 0.005
      72.418568 13.778 0.005
      58.362894 13.794 0.005
      60.365854 13.837 0.005
      88.500382 13.837 0.005
      77.385708 14.058 0.005
      63.330024 14.053 0.005
      95.415522 14.064 0.005
      39.169666 14.055 0.005
      14.038778 13.715 0.005
      98.426972 13.726 0.005
      89.431018 13.904 0.005
      47.248546 13.895 0.005
      23.050208 14.184 0.005
      93.374958 14.175 0.005
      83.323544 13.986 0.005
      97.394678 13.973 0.005
        3.98385 13.825 0.005
      88.372014 13.828 0.005
      34.016278 13.954 0.005
       76.21424  13.95 0.005
      42.022498 13.721 0.005
        84.2205  13.72 0.005
      43.149308 13.747 0.005
       15.88291 13.754 0.005
       15.89068 13.762 0.005
      61.078862 13.865 0.005
       89.21343 13.874 0.005
      77.071326 14.034 0.005
       91.14249 14.023 0.005
      67.025702  14.07 0.005
       95.16025 14.061 0.005
      70.074592 13.725 0.005
      70.082362 13.733 0.005
      73.069722 13.776 0.005
       2.760462 13.786 0.005
       5.791442 13.953 0.005
      90.179646 13.953 0.005
       35.81791 14.103 0.005
      21.762276 14.101 0.005
      95.028306  14.08 0.005
      95.036086 14.079 0.005
      28.739936 13.754 0.005
      28.747716 13.758 0.005
       3.611258  13.82 0.005
      87.999422 13.818 0.005
      34.804616 14.013 0.005
      20.748992 14.022 0.005
      79.930188 14.169 0.005
       51.81118 14.175 0.005
      80.906478 14.079 0.005
       52.78743 14.083 0.005
      69.944954 13.772 0.005
      27.762512 13.763 0.005
      30.729382 13.778 0.005
      44.800606 13.787 0.005
      46.796256 13.858 0.005
       4.613894 13.865 0.005
      77.910314 14.093 0.005
      21.664468 14.099 0.005
      95.921428 14.063 0.005
      11.548764 14.053 0.005
      41.707952 13.796 0.005
       69.84251 13.804 0.005
      18.632704 13.858 0.005
        4.57707 13.864 0.005
        86.8438 13.771 0.005
      30.597964 13.774 0.005
      75.795236 13.913 0.005
      33.612774 13.916 0.005
      10.439986 14.101 0.005
      38.574554 14.092 0.005
      42.600324 13.746 0.005
      70.734892 13.752 0.005
      49.578894 14.071 0.005
      21.459846 14.074 0.005
       0.304408 13.734 0.005
      62.583844 13.983 0.005
      76.655048 13.982 0.005
      39.432056 14.058 0.005
      95.693442 14.049 0.005
       0.244514 13.733 0.005
       4.224304 13.844 0.005
      28.273188  13.73 0.005
        0.15415 13.732 0.005
      62.408106 13.984 0.005
      20.225634 13.961 0.005
      67.383826  14.06 0.005
       11.13795 14.058 0.005
      48.258394  13.97 0.005
      78.388342 14.142 0.005
      92.459466  14.14 0.005
      24.140206 14.142 0.005
      10.084542 14.134 0.005
      21.037222 14.048 0.005
      63.235174 14.048 0.005
      36.110986 14.131 0.005
      36.118726 14.131 0.005
      79.287208 14.198 0.005
      90.336868 13.959 0.005
      90.344628 13.964 0.005
       65.17984 14.189 0.005
      79.250984 14.177 0.005
      30.940698 13.782 0.005
      59.075216 13.787 0.005
      47.051872 13.875 0.005
       75.18641 13.888 0.005
      20.894164 14.035 0.005
        6.83851  14.03 0.005
      21.918414 14.122 0.005
      50.052982 14.118 0.005
      39.962248 14.053 0.005
      68.096806 14.048 0.005
       83.12441 14.014 0.005
       83.13213 14.008 0.005
      98.199624 13.732 0.005
      70.080556 13.733 0.005
       0.717156 13.763 0.005
       14.78827 13.759 0.005
       86.09861 13.768 0.005
       1.725936 13.767 0.005
      44.935098 13.786 0.005
      44.942818  13.79 0.005
      59.963862 13.819 0.005
       88.09839  13.82 0.005
      46.929928 13.886 0.005
      32.874254 13.879 0.005
       5.688896 13.952 0.005
      33.823444 13.948 0.005
      77.010426  14.02 0.005
      48.891338 14.016 0.005
      63.991372 14.108 0.005
      78.062516 14.108 0.005
      80.035796 14.178 0.005
       94.10696 14.168 0.005
      38.831994 14.078 0.005
      81.029936 14.072 0.005
      82.025216 14.057 0.005
      82.032946 14.048 0.005
      68.954292 14.022 0.005
       97.08886 14.012 0.005
      69.948802 13.765 0.005
      69.956512 13.758 0.005
      56.826428 13.763 0.005
      70.897552 13.761 0.005
       2.651892 13.779 0.005
      72.976662 13.788 0.005
       3.561272 13.815 0.005
      73.886042 13.813 0.005
      90.057776  13.95 0.005
      47.875304  13.95 0.005
      91.000156 14.014 0.005
      20.690866 14.011 0.005
       7.587032 14.102 0.005
      63.848388 14.097 0.005
      52.800044 14.086 0.005
      10.617572 14.084 0.005
      74.840108 13.861 0.005
      88.911242 13.862 0.005
      22.651982 14.167 0.005
      64.849934 14.158 0.005
      79.802504 14.192 0.005
      93.873658  14.18 0.005
       68.73324 14.036 0.005
      96.867798 14.029 0.005
      28.612638  13.76 0.005
        70.8106 13.756 0.005
      17.477624 13.816 0.005
      45.612212 13.814 0.005
        6.46106   14.0 0.005
      62.722436 14.002 0.005
      65.680336 14.181 0.005
        79.7515  14.18 0.005
      28.367574 13.725 0.005
      42.438728 13.729 0.005
      60.645472 13.861 0.005
       88.78004 13.859 0.005
      63.587722 14.084 0.005
      35.468664 14.078 0.005
      80.635722 14.114 0.005
      10.326492 14.106 0.005
      84.592512 13.721 0.005
       42.41006 13.735 0.005
      74.585148 13.845 0.005
      18.339302 13.848 0.005
       50.38222 14.141 0.005
       8.199758 14.158 0.005
      40.317696 14.038 0.005
      12.198658 14.043 0.005
      87.532338 13.798 0.005
      73.476704 13.804 0.005
      77.475494 14.053 0.005
      49.356496 14.059 0.005
      24.434588 14.115 0.005
      11.350474 14.057 0.005
       14.29389 13.724 0.005
       16.32179 13.771 0.005
      73.543236 13.805 0.005
      51.368808 14.191 0.005
       27.26975 13.929 0.005
       34.21667 13.968 0.005
       39.22417 14.053 0.005
      82.446352 14.048 0.005
      27.179106  13.95 0.005
      28.172716 13.707 0.005
      29.141506  13.75 0.005
      58.356644 13.774 0.005
      59.272044 13.797 0.005
      32.179316 13.847 0.005
       6.100508 13.972 0.005
      23.083172 14.192 0.005
      67.214094 14.059 0.005
      68.279594 14.052 0.005
      97.413102 13.974 0.005
      24.087058 14.145 0.005
      81.287254 14.059 0.005
       71.15324 13.765 0.005
        2.84301  13.79 0.005
      91.218044 14.029 0.005
        7.84608 14.117 0.005
      93.175674 14.182 0.005
      39.947978 14.057 0.005
      55.018002 14.013 0.005
      59.911492  13.82 0.005
      52.909728 14.074 0.005
      11.683016 14.053 0.005
      68.961482 14.027 0.005
      41.829854 13.763 0.005
      71.003822 13.762 0.005
       30.77298 13.777 0.005
      45.809764 13.827 0.005
       4.618062 13.866 0.005
      61.892748  13.93 0.005
      48.799444  14.01 0.005
      57.695914 13.766 0.005
       46.68883 13.859 0.005
      65.786324 14.179 0.005
       52.72675  14.09 0.005
      95.922782 14.057 0.005
      26.596952 14.042 0.005
      69.794144  13.81 0.005
      43.654036 13.756 0.005
        59.7603 13.806 0.005
      22.604968  14.16 0.005
      24.527838 14.102 0.005
      82.703354 14.048 0.005
      13.444594 13.838 0.005
       71.72488 13.759 0.005
      58.528206 13.776 0.005
      45.568222 13.805 0.005
       75.74515 13.914 0.005
       78.62869 14.152 0.005
       10.41598 14.098 0.005
      54.573702 14.041 0.005
       4.304736  13.84 0.005
      76.595076  13.98 0.005
      65.525312 14.183 0.005
      11.308356  14.06 0.005
       28.33806  13.72 0.005
      75.539002 13.917 0.005
      64.446388 14.147 0.005
      69.455968 13.925 0.005
      57.391904 13.764 0.005
      87.553642 13.807 0.005
      74.449788 13.843 0.005
      20.228752 13.974 0.005
      78.478228 14.145 0.005
      68.417704 14.054 0.005
       60.36828  13.84 0.005
      35.203752 14.059 0.005
       9.069684 14.186 0.005
      81.389994 14.066 0.005
      13.072074 13.957 0.005
      43.191142 13.757 0.005
      32.852268 13.877 0.005
      75.945996 13.941 0.005
      36.792124 14.173 0.005
        95.0585 14.068 0.005
      68.904682 14.031 0.005
       28.71385 13.751 0.005
      16.639886 13.775 0.005
      87.986376 13.813 0.005
      60.831478 13.859 0.005
      68.843168 14.038 0.005
      14.575372 13.749 0.005
       3.508978  13.81 0.005
      75.816908 13.938 0.005
       6.546318 14.012 0.005
      65.780294 14.176 0.005
      41.653236 13.821 0.005
       56.74005 13.757 0.005
       57.58732 13.755 0.005
      86.799708 13.782 0.005
      73.741874 13.811 0.005
       4.413814 13.857 0.005
      33.520852 13.917 0.005
      39.432092  14.06 0.005
      19.336584 13.909 0.005
      90.700344 13.991 0.005
      49.481572 14.069 0.005
      92.708684 14.153 0.005
      37.414458 14.181 0.005
       80.63681 14.099 0.005
       83.63506 13.888 0.005
      71.527836 13.749 0.005
      37.394004 14.188 0.005
      66.501022 14.109 0.005
       26.19859 14.052 0.005
      69.484762 13.907 0.005
      42.261774 13.713 0.005
       1.112442  13.76 0.005
      86.463886 13.768 0.005
      87.433676 13.789 0.005
      75.348812 13.895 0.005
      76.363842 13.964 0.005
       36.19164 14.131 0.005
      23.144676 14.182 0.005
      95.456826  14.06 0.005
      96.443466 14.044 0.005
      70.272378 13.723 0.005
      57.262494 13.749 0.005
      30.143616 13.769 0.005
      73.312848 13.791 0.005
       46.19858 13.834 0.005
       4.964848 13.894 0.005
      76.238768 13.965 0.005
      63.208424 14.045 0.005
      36.107166 14.146 0.005
      93.353672 14.184 0.005
      66.234794 14.148 0.005
      10.996568 14.057 0.005
      68.241084  14.05 0.005
      97.348172 13.976 0.005
      14.998728 13.755 0.005
      46.078226 13.829 0.005
      48.091656 13.957 0.005
      77.202294  14.04 0.005
       66.12576 14.154 0.005
      81.189234 14.064 0.005
      54.069076 14.056 0.005
      41.017792  13.99 0.005
      86.179314 13.761 0.005
        2.80625 13.779 0.005
      61.057086 13.885 0.005
        5.78788 13.956 0.005
      20.959704 14.043 0.005
      21.841224 14.122 0.005
      50.983162 14.188 0.005
      94.196514 14.154 0.005
       11.78509 14.044 0.005
      97.169284 14.021 0.005
       0.700986 13.757 0.005
       1.688156 13.762 0.005
       2.762026 13.789 0.005
       3.721506  13.82 0.005
      39.869504 14.056 0.005
      56.852728 13.755 0.005
      45.783224 13.807 0.005
      90.002286 13.934 0.005
      65.863178 14.182 0.005
      11.618462 14.052 0.005
      15.601102 13.763 0.005
       4.531068 13.871 0.005
        50.7277 14.164 0.005
      82.849678 14.038 0.005
      43.659956 13.757 0.005
       60.73211 13.864 0.005
       8.491314 14.161 0.005
      97.843768 13.832 0.005
        2.41775 13.776 0.005
      47.610822  13.92 0.005
      64.670006 14.166 0.005
      61.604272  13.92 0.005
      35.489264 14.092 0.005
      66.577442 14.102 0.005
      41.463994 13.876 0.005
      58.529718 13.785 0.005
      83.575218  13.91 0.005
       12.09833 14.044 0.005
       89.44982 13.904 0.005
      64.358662 14.141 0.005
      81.408636 14.056 0.005
      53.073274  14.06 0.005
      96.229446 14.048 0.005
      12.026992 14.047 0.005
      83.283952 13.988 0.005
      57.165794  13.75 0.005
       2.913248 13.793 0.005
       46.16062 13.833 0.005
       48.05336 13.957 0.005
        51.0548 14.188 0.005
       52.10063 14.154 0.005
      67.210024 14.066 0.005
      71.147454 13.753 0.005
      86.243618 13.768 0.005
       59.16038  13.79 0.005
       60.03106 13.822 0.005
      75.233874 13.882 0.005
      78.107134 14.118 0.005
       9.884164 14.155 0.005
       68.10378 14.052 0.005
       68.97495 14.012 0.005
      84.217364 13.714 0.005
        0.74614 13.756 0.005
       73.06006  13.79 0.005
      45.982892 13.825 0.005
      32.859498 13.871 0.005
       75.99738 13.942 0.005
      91.193784 14.033 0.005
      49.917172 14.109 0.005
        8.76988 14.175 0.005
       12.70944 14.031 0.005
      55.877362 13.763 0.005
       85.02607 13.757 0.005
       2.587276 13.786 0.005
      62.927032 14.012 0.005
      64.861832 14.169 0.005
      39.783344 14.044 0.005
        29.7113 13.761 0.005
      59.767268 13.815 0.005
       5.510752 13.926 0.005
      63.785348 14.094 0.005
      79.847592 14.181 0.005
      81.847112 14.058 0.005
      84.854312 13.748 0.005
      72.792308 13.774 0.005
       46.65461 13.853 0.005
      90.836182 13.998 0.005
      24.490632  14.09 0.005
       54.64355 14.037 0.005
      30.514492 13.775 0.005
      18.473038 13.857 0.005
      20.436008 13.971 0.005
      36.496942 14.158 0.005
        67.6418 14.055 0.005
      55.584906 13.861 0.005
       71.62814 13.751 0.005
      60.488746 13.848 0.005
        6.28777 13.983 0.005
      21.291304 14.065 0.005
        8.27772  14.15 0.005
      37.354658 14.187 0.005
      52.389292 14.124 0.005
      53.373882 14.053 0.005
      26.263844 14.054 0.005
       84.52696 13.713 0.005
      30.254654  13.77 0.005
       87.55302   13.8 0.005
      60.413392 13.844 0.005
       19.25211 13.906 0.005
      77.530646 14.069 0.005
      79.476636 14.185 0.005
       25.21743  14.05 0.005
      14.125096 13.726 0.005
      63.315068 14.052 0.005
      51.270914 14.184 0.005
      25.128596 14.052 0.005
       41.19275 13.962 0.005
      85.332662 13.756 0.005
      87.358762 13.789 0.005
      61.248824 13.903 0.005
      77.257448  14.04 0.005
      93.411722 14.187 0.005
      39.168236 14.062 0.005
         55.124 14.004 0.005
      86.323878 13.765 0.005
       61.17879 13.886 0.005
       64.15158 14.126 0.005
       68.16803 14.055 0.005
      15.872484 13.766 0.005
      18.894144  13.88 0.005
       75.15242 13.886 0.005
      35.965578 14.123 0.005
      97.245854  14.01 0.005
       0.788496 13.746 0.005
      73.133566  13.79 0.005
       3.829356 13.828 0.005
      33.912064 13.952 0.005
      49.973978 14.114 0.005
       9.817276 14.164 0.005
       25.85258 14.052 0.005
       98.17414 13.745 0.005
       1.732682 13.753 0.005
       5.679702 13.933 0.005
      62.763112 14.002 0.005
       39.55487 14.057 0.005
      77.649438 14.074 0.005
      37.518426 14.188 0.005
      95.747502 14.056 0.005
      43.451306 13.762 0.005
      73.586064 13.801 0.005
      90.587338 13.982 0.005
      38.409752 14.112 0.005
      25.337778  14.06 0.005
      85.367504 13.768 0.005
      44.245302 13.775 0.005
       73.57264 13.805 0.005
        4.24025 13.853 0.005
      51.351312 14.191 0.005
      96.531774 14.061 0.005
       1.095076 13.753 0.005
      73.394236 13.801 0.005
      67.309202 14.061 0.005
      82.369866 14.048 0.005
      13.077206 13.951 0.005
      84.293546 13.721 0.005
       1.049572 13.755 0.005
      72.343782 13.767 0.005
       31.10271 13.794 0.005
      46.158564 13.831 0.005
       33.08892  13.89 0.005
       6.926822 14.039 0.005
      23.003746 14.178 0.005
      96.307886 14.055 0.005
       43.07068 13.761 0.005
      59.053264 13.791 0.005
      18.901152 13.881 0.005
       6.820448 14.029 0.005
      36.981646 14.177 0.005
      10.843678 14.068 0.005
      26.983502 14.003 0.005
      27.940322 13.729 0.005
      42.926556  13.76 0.005
       1.793534 13.758 0.005
      88.159828 13.822 0.005
      33.910642 13.946 0.005
       6.816974 14.025 0.005
      93.129718 14.169 0.005
      38.839782 14.074 0.005
      12.714414 14.022 0.005
      30.744038 13.782 0.005
      60.881916 13.878 0.005
      50.795302 14.165 0.005
      66.877496 14.079 0.005
      40.732438 14.032 0.005
      28.725404 13.758 0.005
       16.63624 13.784 0.005
      60.888702 13.867 0.005
      49.757848 14.084 0.005
      65.808972 14.183 0.005
       95.93491 14.052 0.005
      41.725314 13.799 0.005
      15.509366 13.764 0.005
      21.547196 14.084 0.005
 0.375347999999 13.747 0.005
      59.623194 13.802 0.005
      22.477812 14.149 0.005
      25.481422 14.064 0.005
       8.350944 14.161 0.005
      26.393438 14.052 0.005
      32.369968 13.838 0.005
      36.377308 14.152 0.005
      54.500032 14.052 0.005
      31.303974 13.797 0.005
      63.410092 14.062 0.005
       93.60385 14.186 0.005
      87.506876 13.795 0.005
       35.26684 14.066 0.005
        43.2486 13.751 0.005
       5.046788 13.895 0.005
      61.121968 13.891 0.005
       45.98796 13.822 0.005
      23.845742 14.165 0.005
      44.917356  13.79 0.005
      36.876072 14.177 0.005
      83.028444 14.018 0.005
      16.642284 13.778 0.005
      32.646408  13.87 0.005
      19.605334 13.936 0.005
      49.769632 14.096 0.005
      64.872026 14.171 0.005
      39.703888 14.058 0.005
      54.825862 14.023 0.005
      27.603894 13.802 0.005
       85.90244 13.761 0.005
