              t   Imag  Ierr
     66.3007794 14.271 0.006
     88.4114548 14.095 0.006
     11.1236332 13.912 0.006
      55.261944 14.235 0.006
      57.329054 14.155 0.006
     69.3428467 13.991 0.006
     71.2908067 13.911 0.006
      64.223004  14.13 0.006
     46.1441086 14.269 0.006
      69.329024 14.006 0.006
     21.9863205 13.943 0.006
     12.8598478 14.013 0.006
      75.195714 14.228 0.006
     86.3529867 14.274 0.006
     39.1254432 14.009 0.006
     70.1849213 13.873 0.006
      0.9558824 13.904 0.006
     22.0250278 13.938 0.006
     24.0173078 14.123 0.006
     15.9477351 14.268 0.006
     59.1367459 14.015 0.006
     50.1104532 13.862 0.006
     20.9560651 13.902 0.006
     12.9029024 14.015 0.006
     24.9568151 14.227 0.006
     66.0692859 14.269 0.006
     67.1124759 14.183 0.006
     88.0415513 14.125 0.006
     90.0651013 13.881 0.006
     80.1710786 13.864 0.006
     72.1216359 13.936 0.006
     64.0758232 14.111 0.006
     44.9676978 14.216 0.006
     77.1158859 14.198 0.006
     48.9591978 14.023 0.006
     49.9761878 13.877 0.006
     62.8575405 13.991 0.006
     23.8013297 14.102 0.006
     85.0781559 14.213 0.006
     53.8291351 14.089 0.006
     69.8039278 13.909 0.006
     22.6206143 13.982 0.006
      3.5842889 14.085 0.006
     45.7765597 14.269 0.006
     57.7480024 14.139 0.006
     21.5575216 13.923 0.006
      4.5050662  14.19 0.006
     29.5521716 13.928 0.006
     51.5725543 13.928 0.006
     21.4252992 13.923 0.006
     22.4164292 13.976 0.006
      9.3155438 13.958 0.006
     82.4691973 13.957 0.006
     87.5215973 14.156 0.006
     25.2139884 14.247 0.006
     52.1939011 13.953 0.006
      2.9896276  14.03 0.006
     64.1439038 14.121 0.006
     49.0674884 14.023 0.006
     44.0978557  14.14 0.006
     89.2470965  14.02 0.006
     22.9261576 14.017 0.006
      4.8768922 14.224 0.006
     16.8788549 14.189 0.006
     38.0010103 14.111 0.006
     44.6358066 14.176 0.006
     77.8632647  14.12 0.006
      70.790032 13.884 0.006
     49.6581339  13.92 0.006
      2.3476477 13.969 0.006
     79.6546366 13.938 0.006
     11.3950977 13.917 0.006
     54.4814885 14.158 0.006
     16.3116977 14.256 0.006
     18.2802377 14.068 0.006
     50.3800758 13.864 0.006
     24.1676577 14.138 0.006
     86.4919939 14.262 0.006
      8.2325723 14.072 0.006
     70.5661385 13.868 0.006
     45.2939904 14.244 0.006
     17.1938323  14.15 0.006
     49.4225504 13.958 0.006
     41.3004277 13.912 0.006
     74.4496458 14.147 0.006
      7.1577469 14.155 0.006
     32.1835223 13.953 0.006
     33.2544223 14.053 0.006
      7.1542742 14.158 0.006
     29.0942096 14.015 0.006
     81.4399331 13.911 0.006
     43.3197623 14.036 0.006
     25.1910169 14.238 0.006
     27.1707069 14.165 0.006
     49.2622823 13.987 0.006
     37.0602269 14.178 0.006
     20.0875515 13.874 0.006
     12.0675688 13.939 0.006
     44.1859769 14.136 0.006
     46.2024069 14.266 0.006
      78.228165 14.101 0.006
     69.2594923 14.006 0.006
     50.0944869 13.872 0.006
     47.9912615 14.098 0.006
     34.7805161 14.193 0.006
     76.9019042 14.221 0.006
     42.6670634 13.986 0.006
     66.7058761 14.234 0.006
     27.3996372 14.136 0.006
      6.0314613 14.268 0.006
     84.2755502 14.128 0.006
     89.2422302 14.025 0.006
     43.0882367 14.031 0.006
     57.1347894 14.185 0.006
     20.9485686 13.921 0.006
      49.993464  13.88 0.006
     19.8748359 13.873 0.006
      3.8305705 14.125 0.006
     11.7435005  13.94 0.006
      66.036224 14.285 0.006
     21.8245005 13.949 0.006
      1.5884824 13.935 0.006
     45.6660232 14.278 0.006
      90.010594 13.896 0.006
      4.4919697 14.191 0.006
     76.9264486 14.209 0.006
     19.5602624 13.921 0.006
     82.9319986 14.002 0.006
     75.6578159 14.264 0.006
       7.501517 14.124 0.006
     21.4952297 13.928 0.006
     83.8027859 14.074 0.006
     76.8073032 14.239 0.006
     78.8159532 14.072 0.006
     10.4952443 13.885 0.006
     34.4699297 14.168 0.006
     36.5496597 14.244 0.006
      8.4006816 14.073 0.006
     70.6984378 13.885 0.006
     12.4192016 13.976 0.006
      34.568087 14.182 0.006
     56.4560124 14.242 0.006
     11.2204989 13.935 0.006
     53.6243797 14.075 0.006
     68.6136924 14.095 0.006
     41.4623443 13.928 0.006
     13.3766262 14.063 0.006
     65.4882397 14.271 0.006
     69.3817397 13.984 0.006
     83.3992724 14.044 0.006
     47.1982216 14.171 0.006
     32.1253962 13.949 0.006
     87.3463597 14.161 0.006
     34.0337935  14.12 0.006
      9.8668627 13.857 0.006
      9.5773322   13.9 0.006
     38.6871676 14.053 0.006
     40.6200849 13.892 0.006
      76.680733 14.243 0.006
     41.5666722 13.916 0.006
      86.684673 14.236 0.006
     11.3418414 13.918 0.006
     47.4761695 14.136 0.006
     60.5725122 13.874 0.006
     45.4186968 14.256 0.006
     88.6292076  14.07 0.006
     64.4777895 14.159 0.006
     77.5265022 14.152 0.006
     81.5346522 13.916 0.006
     84.4510522  14.14 0.006
     48.3013914 14.083 0.006
     10.1661506 13.865 0.006
     85.4066195 14.246 0.006
     47.2337287  14.17 0.006
     70.3457441 13.868 0.006
     62.2665414 13.946 0.006
     65.3285014  14.24 0.006
     78.3954441 14.083 0.006
     90.2992968 13.871 0.006
     22.9759779 14.018 0.006
     75.2159614 14.226 0.006
     87.3916941 14.157 0.006
     69.2710087 13.995 0.006
     81.2714214 13.908 0.006
     83.2116414 14.021 0.006
      4.9344198 14.231 0.006
     37.0722179 14.173 0.006
      9.0158298 13.993 0.006
     10.9869798 13.914 0.006
     11.9324298 13.938 0.006
     84.2481787 14.122 0.006
     36.0203152 14.275 0.006
     88.2326487 14.108 0.006
     90.2258387 13.875 0.006
      1.7904944  13.94 0.006
     23.9794198 14.114 0.006
     50.0171252 13.878 0.006
     42.0039025 13.934 0.006
      3.8919717 14.111 0.006
     15.7139544 14.273 0.006
     77.0854206 14.196 0.006
     69.0447479 14.027 0.006
     40.9316298 13.901 0.006
     42.9160598 13.996 0.006
     65.0757852 14.213 0.006
     67.9009052 14.121 0.006
     69.9311652 13.891 0.006
     42.7414971 13.986 0.006
     34.7805044 14.193 0.006
     55.8933398 14.271 0.006
     77.9201352 14.122 0.006
      19.642969 13.907 0.006
     71.8956025 13.922 0.006
      3.5851836 14.077 0.006
      25.669389 14.256 0.006
     37.7188117 14.126 0.006
      29.662709 13.904 0.006
      31.656019 13.927 0.006
     19.5053936 13.925 0.006
     31.5775363 13.915 0.006
      44.519679 14.161 0.006
      47.519359 14.135 0.006
      49.638439 13.926 0.006
     82.7674371 13.976 0.006
     16.3273282 14.243 0.006
     68.6505217 14.048 0.006
     31.4312109 13.913 0.006
     24.3916182 14.162 0.006
     80.5281217 13.867 0.006
     13.2620828 14.038 0.006
     36.3574482 14.248 0.006
      79.565389 13.957 0.006
     46.3919782 14.249 0.006
     10.1304447 13.852 0.006
     16.1461247 14.251 0.006
     23.1259104 14.038 0.006
     65.2319185 14.229 0.006
     52.1111331 13.954 0.006
     43.0152977 14.016 0.006
     16.9256196 14.183 0.006
      3.7862942 14.105 0.006
     26.8773496 14.195 0.006
     21.7870769  13.93 0.006
     65.0282277 14.216 0.006
      3.6440088 14.097 0.006
     47.8399696 14.127 0.006
      9.6558788 13.883 0.006
     47.7578369 14.125 0.006
     89.9581977 13.916 0.006
     61.8630096 13.929 0.006
     43.6314515 14.077 0.006
     19.6139434 13.914 0.006
       5.509788 14.276 0.006
     48.5272488 14.069 0.006
     72.7671542 13.978 0.006
     15.3913153 14.257 0.006
      29.462838 13.938 0.006
     62.5723261 13.968 0.006
     75.6907788 14.254 0.006
     62.5602534 13.964 0.006
      8.2490272 14.073 0.006
     10.2741772 13.867 0.006
     39.3598726 13.972 0.006
      6.0753118 14.264 0.006
