              t   Imag  Ierr
      24.162293 13.631 0.006
      27.223653 13.343 0.006
      29.201043 13.298 0.006
       2.937361 13.422 0.006
      33.174653 13.506 0.006
       6.925371 13.601 0.006
       8.903601 13.655 0.006
       9.917871 13.623 0.006
      81.579506 13.565 0.006
      68.469895 13.487 0.006
      41.164253 13.364 0.006
      98.696747 13.266 0.006
      58.283784 13.372 0.006
        2.76301 13.417 0.006
      33.018272 13.495 0.006
      48.106953 13.544 0.006
      77.462195 13.594 0.006
        8.72417 13.654 0.006
       10.70906 13.577 0.006
      40.997142 13.399 0.006
      49.054032 13.584 0.006
      52.016552  13.64 0.006
      12.612799 13.403 0.006
       0.464118 13.268 0.006
      87.184004 13.416 0.006
      75.142483 13.486 0.006
      20.574039 13.577 0.006
      94.214544 13.643 0.006
       39.69702 13.535 0.006
      84.118693 13.301 0.006
      15.405238 13.323 0.006
      17.424058  13.43 0.006
      76.975572 13.575 0.006
      95.060543 13.614 0.006
      27.430128 13.311 0.006
       58.67999 13.375 0.006
      19.258027 13.509 0.006
       64.66296  13.65 0.006
      96.943932  13.47 0.006
      16.115296 13.378 0.006
      19.090466 13.502 0.006
      49.392278 13.619 0.006
      65.528679 13.668 0.006
      25.087146 13.562 0.006
      41.225237 13.365 0.006
        85.6399 13.288 0.006
      16.971935 13.411 0.006
      61.383038 13.488 0.006
      22.962305 13.657 0.006
        93.6677 13.652 0.006
      13.808424 13.262 0.006
      79.380198 13.655 0.006
      25.803524 13.504 0.006
      31.795994 13.435 0.006
      18.698693 13.488 0.006
      35.778764 13.635 0.006
      68.119606 13.517 0.006
      40.761364 13.414 0.006
      45.681064 13.441 0.006
      46.730924 13.467 0.006
      11.316341 13.542 0.006
      43.568543 13.324 0.006
      87.953576 13.421 0.006
      81.847475 13.548 0.006
      54.612213 13.456 0.006
      29.267631 13.314 0.006
      72.802324 13.391 0.006
        17.2323 13.433 0.006
       18.17979 13.464 0.006
      89.862565 13.508 0.006
       6.043729 13.568 0.006
      50.408702 13.652 0.006
      80.695614 13.625 0.006
      41.270201 13.348 0.006
      72.571653 13.366 0.006
      48.243161 13.552 0.006
      21.965779 13.643 0.006
      94.731584 13.626 0.006
      25.973829   13.5 0.006
      14.790348 13.278 0.006
      58.204571 13.355 0.006
      88.437463 13.446 0.006
       5.609157 13.549 0.006
      20.840358 13.591 0.006
      21.879218 13.635 0.006
      23.810758  13.64 0.006
       54.05092 13.509 0.006
      70.182521  13.29 0.006
      88.286002 13.438 0.006
      76.163651 13.532 0.006
      35.694848 13.638 0.006
      95.255762 13.604 0.006
      85.092771 13.264 0.006
       2.272255 13.399 0.006
       74.93921 13.469 0.006
      35.623657 13.621 0.006
      23.403006 13.666 0.006
      11.286595 13.535 0.006
      69.790839 13.321 0.006
        86.9717 13.386 0.006
      50.593447 13.644 0.006
      11.134294 13.544 0.006
      43.436766 13.308 0.006
      88.819599 13.464 0.006
      93.864209 13.676 0.006
      82.633858  13.48 0.006
      52.233675 13.627 0.006
      16.860872 13.413 0.006
      34.999873   13.6 0.006
       8.727791 13.659 0.006
      42.979103  13.28 0.006
