             t   Imag  Ierr
    10.7619768 13.443 0.005
    11.9163368 13.375 0.005
    13.8186568 13.037 0.005
    73.7844356 13.077 0.005
    59.3107559 13.084 0.005
     2.3557871 13.099 0.005
     3.3329571 13.126 0.005
    64.3188659 13.325 0.005
    50.7626762 13.405 0.005
     8.3189571 13.492 0.005
    23.7867068 13.531 0.005
    82.7677056 13.484 0.005
    69.2527259 13.388 0.005
    44.2661765  13.01 0.005
    19.2070171   13.2 0.005
    81.2402859 13.524 0.005
    11.8042374 13.378 0.005
     1.3294977  13.07 0.005
    18.8589374 13.177 0.005
    49.8480068 13.321 0.005
    80.7607962 13.492 0.005
    25.7950374 13.389 0.005
    57.7765368 12.907 0.005
    46.2512371 13.133 0.005
    79.2227565 13.359 0.005
    54.3104871 13.425 0.005
    84.2416665 13.379 0.005
    41.7813674 13.339 0.005
     13.869558 13.016 0.005
    44.7794274 13.063 0.005
    61.2255371 13.124 0.005
    64.1817571 13.312 0.005
    50.7075174 13.405 0.005
    37.2785277 13.496 0.005
     24.769728 13.491 0.005
    69.3082171 13.394 0.005
    71.1658371 13.266 0.005
    44.3330877 13.023 0.005
     1.7593886 13.091 0.005
    61.7120974 13.141 0.005
     34.830988 13.279 0.005
    22.3228983 13.459 0.005
    82.2497071 13.524 0.005
     39.722178 13.441 0.005
    70.6721674 13.348 0.005
    13.7133886 13.074 0.005
    15.8288186  13.07 0.005
    61.1792477 13.119 0.005
    12.2256889 13.362 0.005
    42.2100583 13.255 0.005
    21.2170989 13.353 0.005
     8.7719192 13.507 0.005
    83.2270677 13.437 0.005
    57.2236583 13.056 0.005
    15.7635792 13.064 0.005
    61.2540683 13.126 0.005
    51.7348486 13.488 0.005
    40.2183689 13.392 0.005
    40.7269192 13.381 0.005
     5.2448601 13.233 0.005
    47.6593207 13.176 0.005
    20.6667013 13.309 0.005
    69.1924704 13.387 0.005
    20.1671216 13.276 0.005
    84.1321004 13.379 0.005
    56.6599513 13.271 0.005
     5.7239425 13.272 0.005
    38.6783919 13.535 0.005
    27.2315722  13.34 0.005
    45.5600919 13.098 0.005
     9.2419328 13.536 0.005
    24.1497628 13.526 0.005
    15.6419831  13.06 0.005
     5.2098734 13.233 0.005
     9.1569534 13.527 0.005
    69.1558922 13.399 0.005
    57.6398525 12.922 0.005
    75.0797022 13.108 0.005
    19.1042334   13.2 0.005
     6.7361437 13.359 0.005
     8.7519637 13.517 0.005
    54.1243128  13.45 0.005
    41.9568291  13.31 0.005
    70.9386885 13.313 0.005
     2.9697403 13.118 0.005
    64.9624891 13.373 0.005
    79.4551788 13.383 0.005
    53.3767794 13.504 0.005
    38.8909497 13.512 0.005
       33.4087 13.174 0.005
    18.9230903 13.176 0.005
    15.4647006 13.028 0.005
      44.44629 13.027 0.005
    34.9382403 13.277 0.005
    63.9198197 13.277 0.005
      55.44795 13.363 0.005
    26.4729706 13.375 0.005
      58.42232 12.956 0.005
    72.9147497 12.952 0.005
    31.4874706 13.092 0.005
    45.9798903 13.089 0.005
    47.8900303 13.174 0.005
    18.9150609 13.177 0.005
    49.9102803 13.325 0.005
    49.9135603 13.331 0.005
     8.4368012 13.495 0.005
    51.9075103 13.497 0.005
    12.3874712 13.347 0.005
      70.34733 13.349 0.005
      72.47295 12.913 0.005
    43.4979706 12.886 0.005
       74.4787 13.099 0.005
    16.5254212 13.088 0.005
    51.3816706 13.453 0.005
    65.8741003 13.448 0.005
    54.4113006 13.407 0.005
    25.4363312 13.411 0.005
    41.9397609 13.318 0.005
    70.9271103 13.316 0.005
    72.8463603 12.945 0.005
     0.4039518 12.937 0.005
    61.3566706 13.129 0.005
    17.8925415 13.125 0.005
    38.4870112 13.516 0.005
    52.9794309 13.519 0.005
    28.9707615 12.898 0.005
    72.4414706 12.889 0.005
    16.4299218 13.086 0.005
    45.4115012 13.086 0.005
    76.4768206 13.158 0.005
    18.5235618 13.156 0.005
    34.9828715 13.283 0.005
    80.4530806 13.462 0.005
    22.4998018  13.47 0.005
    38.9824815 13.498 0.005
    82.4531906  13.51 0.005
    26.4561718 13.365 0.005
    28.5133718 12.952 0.005
    63.4285112 13.244 0.005
    48.9426715 13.249 0.005
    21.9672021 13.411 0.005
    81.8921109 13.528 0.005
    52.9171515 13.536 0.005
    11.4674724 13.374 0.005
    25.9599121 13.385 0.005
    56.9258115 13.179 0.005
    27.9508421 13.181 0.005
     1.0016727 13.036 0.005
    58.9615215 13.039 0.005
    77.3481812 13.205 0.005
    62.8623515 13.201 0.005
    24.8041927 13.479 0.005
    24.8077627 13.475 0.005
     13.322043 13.222 0.005
    71.2821718 13.226 0.005
     19.265443 13.195 0.005
    77.2256018 13.188 0.005
     25.288013 13.422 0.005
    39.7807227 13.426 0.005
     42.253483 13.238 0.005
    28.7456033 12.905 0.005
