              t   Imag  Ierr
     20.3472956 18.649  0.04
     21.2243556 18.698 0.055
       2.176718 18.732 0.046
     59.4363508 18.717 0.044
     40.4193832 18.645 0.038
     21.3586356  18.68  0.04
       2.315148 18.612  0.04
     40.4788832 18.684  0.04
       2.351258 18.628 0.044
     59.6085208 18.643 0.047
       2.399558 18.604  0.05
     21.4818856  18.69 0.056
     60.3656108 18.628 0.068
     60.3942308 18.759 0.046
     41.3472232 18.703 0.039
       3.228398 18.647  0.04
     41.4200532 18.727 0.041
     22.3724656 18.766  0.04
     41.4824932 18.622 0.036
       3.382558 18.643 0.045
     42.4110532 18.814 0.046
     62.5160808 18.832 0.049
     44.3976032 18.873 0.051
     26.3295056 19.043  0.06
       8.266648 18.885 0.058
       9.296658 19.044  0.09
      11.326158 18.947 0.067
      12.260858 18.997 0.078
      13.252378 19.073 0.059
      14.250268 19.046 0.067
      1.2295104 18.673 0.062
      6.1707104  18.91 0.061
      26.263648 18.928 0.047
     47.3097256 19.015 0.087
     70.3490632 19.105 0.085
     52.4010456 19.121 0.094
     53.2490856 18.985 0.085
      38.258888 18.705  0.06
      39.282308 18.681 0.055
      2.1014528 18.621 0.041
      3.0559128 18.743 0.045
      5.1517428 18.964 0.085
     63.3478356 18.988  0.07
     68.2619056 18.984 0.079
     15.0640428 19.131 0.101
     74.2689156 19.154 0.078
     19.0434728 18.611 0.053
      1.9704052  18.82 0.097
      4.9999852 18.867 0.065
     45.1470104  18.94 0.071
      67.181428   19.2 0.115
      9.8477896 18.974 0.087
     53.9954348 19.048 0.083
     20.8815696 18.631 0.045
       4.785482 18.789 0.054
       6.792932 18.848 0.066
       9.740282 19.051 0.101
      11.780082 19.045  0.07
      13.795842 19.101 0.095
      16.710362 18.965 0.071
      2.6422344 18.668  0.06
     61.8623672 18.896 0.063
      24.764622 18.911 0.061
      25.807402 18.976 0.062
      8.6290944 18.939 0.082
      28.794412 18.988 0.063
     11.6007044 19.055 0.069
     69.8762572 19.028 0.064
      34.814592 19.087 0.085
     56.8116296 18.879  0.07
      1.6032168 18.534 0.046
     21.6898244 18.656 0.049
      3.6357368  18.71 0.054
     62.8514396 18.909 0.066
     11.6055268 19.022 0.056
     12.5936568 18.969 0.052
     32.6648444 19.045 0.057
     71.8113996 19.025 0.058
      54.737782 18.977 0.051
     17.6097968 19.051 0.062
      60.736492 18.722 0.041
      5.5155392  18.91  0.06
      6.4732992 18.897 0.059
      7.4811092 18.897 0.043
     27.6117568 18.899  0.06
      9.5690592  18.82 0.065
     29.5817168 18.931 0.074
     12.4718392  18.93 0.069
     14.5912092 19.033 0.086
     18.4661592 18.934 0.085
      0.3751716 18.461 0.047
      1.3589016 18.535  0.04
      2.3612616 18.632 0.048
      3.3727716 18.669 0.057
      5.2733516 18.703  0.06
     25.4102492 18.798 0.051
     66.6116844 18.974 0.081
     29.4393592 18.873 0.052
     11.5102116 19.018 0.081
     14.4034416 19.082 0.078
     72.6055044 19.023 0.064
     16.3691216 19.016 0.057
     55.5782768 19.025 0.072
       2.376464 18.488 0.054
     27.2890916 18.881 0.083
     67.4496268 18.986 0.072
      19.187724 18.517 0.041
      20.358394 18.546 0.052
     59.3176292 18.501  0.04
      24.216724 18.765 0.046
      6.1901564 18.821 0.067
     64.2139592 18.952 0.101
     65.3687292 18.983 0.082
     10.0989764 19.019 0.064
     11.1149364 18.927 0.076
     16.0602264 19.045 0.077
      36.119944 18.976 0.084
     75.2780792 19.068 0.093
     19.0470864 18.603 0.045
      3.0062388   18.6 0.066
      42.189154 18.578 0.052
      43.243924 18.691 0.052
     25.0296064 18.817 0.046
     64.2083416 18.831 0.045
     65.1801916 18.925 0.061
     66.2054016 18.944 0.061
      9.9617988 18.921 0.056
      49.177884 18.995 0.056
     11.9998788 19.063 0.066
      51.121644 18.969 0.053
     32.9443864 18.899 0.074
     72.2761116 18.979 0.056
     35.1069564 19.063 0.071
     37.0817364 18.955 0.072
      58.148374 18.489 0.062
      5.0219912 18.662 0.073
      6.9161512 18.928  0.06
     48.0777564 18.904 0.084
     49.0988164 18.954 0.083
     49.9972564 18.954 0.062
     13.9088912 19.136 0.083
     15.0018112 19.208 0.099
     59.0761464 18.492 0.039
     41.0259288 18.579 0.059
     22.8924012 18.742 0.047
      4.8090436 18.672 0.063
     63.0787564 18.794 0.058
      6.8162436 18.902 0.073
      7.8945236 18.911 0.078
      8.8169636 18.859 0.085
     47.9358488 18.898 0.148
     51.9988388 19.086 0.099
     72.0437464 19.058 0.092
     73.1407864  19.06 0.096
     16.8184736 19.034 0.085
     17.8547836 19.148 0.092
     18.8340436  18.32 0.038
     19.8835136 18.589 0.055
       1.758186 18.662 0.059
     21.8359236 18.622 0.058
       3.774066 18.675  0.07
       5.745976 18.811 0.052
       6.807746 18.806 0.062
       7.748056 18.944 0.073
     47.9193512 18.962  0.09
      10.787416 18.915 0.079
     69.0275788 18.955 0.087
      12.789476 18.924 0.081
     33.8502536 19.033 0.083
     73.0208388 19.078 0.113
      18.722456 18.141 0.052
      5.6676084 18.805 0.096
      27.762176 18.939 0.091
     10.6801884  19.05 0.088
     18.6592984 18.617 0.079
      9.5067208 18.993 0.109
     67.7454536 18.828  0.08
     12.5186208 18.895 0.073
     10.4165652 19.024 0.104
     54.5830604 18.925 0.054
     37.5256928 18.975 0.098
      3.3584076 18.549 0.066
     63.5559304 18.788 0.067
     47.4895528 18.896  0.07
     15.3274476 18.898  0.05
     18.3650876 19.099 0.071
        2.17762 18.445 0.063
        3.23854 18.623 0.043
     43.3332952  18.65 0.058
        6.30945 18.839 0.077
        7.30616 18.928 0.058
        8.26961 18.825 0.053
     66.5228828 18.877  0.05
       10.29328 18.844 0.049
     49.3693652 18.898 0.059
     69.5035728 18.968 0.061
     32.3629276 18.992 0.073
     54.4384152 18.909 0.065
     36.3557876 18.975 0.075
     56.4247452 19.176 0.132
       22.24122 18.519 0.041
      4.1917724 18.549  0.04
      5.1882724 18.658 0.045
      6.1559524 18.731 0.048
     64.3834352 18.818 0.045
     46.2965976 18.817  0.04
     11.1494624 18.944 0.047
     69.3655752 18.909 0.043
     51.2918876 18.927 0.043
     52.2922176 18.922 0.048
       34.23884 19.112 0.067
     73.3842052 18.991 0.063
     55.2991776 18.932 0.067
       37.20715 19.045 0.067
     19.1692824 18.527 0.045
      1.0692148  18.43 0.035
       40.22284 18.631 0.047
      2.1154748 18.519 0.045
     21.2262824 18.529 0.047
      2.1646648 18.521 0.045
      2.9618148 18.574  0.05
      2.9908348 18.656 0.051
     22.1558524 18.577 0.046
       41.24287 18.651 0.053
     22.2007324 18.631 0.042
      3.1338848 18.638 0.047
      3.1615548 18.568 0.052
     61.1930176 18.669 0.058
      3.9918148 18.682 0.053
      4.0168648 18.605 0.046
      4.0294648 18.648 0.045
      4.0352648 18.757 0.046
      4.0407048 18.626 0.043
     61.2698976 18.603 0.043
     61.2719776 18.579 0.041
       42.19831 18.614 0.041
     61.2761776 18.693 0.041
     61.2783676 18.697 0.045
     61.2803276 18.718 0.043
      4.0551248  18.62 0.045
       42.20867  18.62 0.044
      4.0593448 18.636 0.044
     61.2886976 18.651 0.044
     23.1394924 18.715 0.047
       42.21732 18.514  0.04
      4.0681648 18.652 0.046
     61.2974576 18.696 0.046
      4.0725148 18.708 0.049
      4.0774048  18.74 0.045
       42.23131 18.712 0.055
     23.1581824 18.546 0.043
      4.0851048  18.65 0.052
     23.1637424 18.725 0.052
     61.3176576 18.504  0.05
      4.0929548  18.65 0.055
      4.0955148 18.635  0.05
      4.0981148 18.714 0.051
      4.1006548 18.522 0.043
      4.1031448 18.643 0.044
     61.3326776 18.587 0.043
      4.1078148 18.659 0.048
     23.1855624 18.721 0.052
     23.1876424   18.6  0.05
      4.1138348 18.668 0.055
     23.1916224 18.657 0.049
      4.1179248 18.666 0.054
      4.1203548 18.791 0.065
       42.27411 18.721 0.061
      4.1258248 18.579 0.055
     61.3668276 18.644 0.055
      4.1418348 18.661 0.054
     23.2198624  18.64 0.055
       42.30371 18.613 0.057
      4.1547148 18.734  0.06
       42.31469 18.782 0.067
     61.3926576 18.745 0.065
     61.3949976 18.636  0.06
       42.32165 18.652 0.067
      5.0509548 18.777 0.055
       43.21381 18.744 0.062
      5.1519548 18.705 0.064
       44.15465   18.7  0.07
       45.23319 18.691 0.056
      7.1772348 18.674 0.085
       49.09173 18.913 0.092
     13.1443548 18.979 0.075
     71.3194376  19.04 0.071
     72.3000576 19.038  0.07
     73.2830976 18.982 0.051
     74.1287176  18.95 0.084
     18.0061248 18.998 0.059
       57.04537  18.19 0.038
     19.9992648 18.453 0.048
     20.9845748 18.534 0.046
       60.16459 18.601 0.041
     23.0008448 18.719 0.053
     23.9900148 18.661 0.044
      5.9455172 18.888 0.055
     25.9906248 18.763  0.04
     26.9664248 18.864 0.052
      8.8999072 18.913 0.042
     48.0559124 18.903 0.048
     10.8986272 18.854 0.047
     14.9123772 18.928 0.062
     19.0062472 18.442 0.064
      0.8103596 18.598  0.05
      0.9969196 18.598 0.054
     62.2141924 18.738 0.086
     63.0230424 18.767 0.052
      6.9161796 18.843 0.088
      7.8375396 18.903 0.063
     11.7745196 19.076 0.071
     12.8545296 18.973 0.076
     13.7897896 18.992 0.073
     72.0020724 19.024  0.08
     15.8811496 19.052 0.091
     16.7540296   19.0 0.052
     74.9755324 18.972 0.069
     56.9649348 18.304 0.034
     38.8260472 18.592 0.041
       1.696102 18.599 0.034
     59.9232248 18.544 0.037
       3.753112 18.582 0.054
       9.798492 18.879 0.079
     48.8499172 18.923 0.062
     30.9307096 19.051 0.098
     50.8483372 18.919 0.059
      13.662852 19.045 0.067
      14.729982  18.87 0.059
     34.7371696 19.051 0.063
     35.7089196 19.079 0.054
     74.8707548 18.962 0.056
     38.7134296 18.456 0.042
      1.5903444 18.468 0.039
      21.680982 18.489 0.047
      3.5343944 18.621  0.05
     61.7554772 18.678 0.058
      5.5674344 18.748 0.049
      6.5316644 18.893 0.072
      7.5347444 18.913 0.059
      28.767832 18.855 0.082
      30.717382 18.956  0.08
     69.7514172 18.875 0.062
     73.9131672 19.017 0.105
     17.5913644 18.936 0.085
     21.6569744 18.571 0.062
      3.5051668 18.636 0.049
      4.4646868 18.749 0.047
      6.4715068 18.905 0.073
     66.6708996 18.851 0.064
      51.610772   19.0 0.085
     14.4765668  19.16 0.076
     34.5492744 19.011 0.092
     35.5672944 19.046 0.071
     17.4592168 19.079 0.074
      56.739502 19.011 0.072
     19.5064968 18.785 0.064
     39.5283944  18.52 0.058
      64.679392 18.964  0.11
     29.4538868 18.914 0.077
      68.631532 19.018 0.072
     13.3994492  19.02 0.072
     33.4580268 19.044  0.09
     15.3972592 19.166 0.089
     35.5402468 19.057 0.088
     59.5495044 18.633 0.067
     61.5846944  18.87 0.069
     14.3397716 19.145 0.115
     53.4601068 19.217 0.117
     18.3230516 18.977 0.086
     39.3755792 18.486 0.063
     25.3493916 18.676 0.063
      13.149634 19.076 0.087
      4.1428064  18.67 0.085
     11.0966064  18.99 0.099
     72.3182092  19.22 0.133
     36.0474884 18.991 0.086
      0.9262732 18.607  0.05
      7.9080032 18.931 0.056
     10.8597532 19.017 0.073
     33.9311308 18.986 0.086
     19.9341332 18.731 0.053
     62.0287784 18.824 0.055
     25.8766932 18.878 0.053
     46.0106408 19.041 0.074
      9.8506756 18.917 0.081
     52.0086408 18.944 0.068
     34.9194632 19.072 0.055
     55.9765308 18.928 0.049
     28.7578856 18.959 0.049
      11.736068 19.041 0.074
      13.704758 18.961 0.067
     52.8895532 19.044 0.084
     34.7576356 19.144 0.088
      16.637158 18.964 0.062
     36.7611856  19.07 0.077
      3.5847504 18.746 0.057
     61.8373232 18.749 0.057
      25.639898 18.877 0.063
     64.8321632 18.973 0.057
     65.8246932 19.023 0.061
     15.6101504 18.972 0.059
     17.6371504 19.164  0.07
      37.677438 18.686  0.05
     57.7150156 18.566 0.041
     58.7108656 18.531 0.048
