         t   Imag  Ierr
---------- ------ -----
86.6065588 14.414 0.005
66.5434566 14.491 0.005
67.5091566 14.581 0.005
60.9971805 14.585 0.005
19.8821461  14.52 0.005
43.9129583 14.407 0.005
83.4646466 14.463 0.005
43.3810122 14.395 0.005
 3.2290278  14.49 0.005
36.8162661  14.68 0.005
64.9236583 14.405 0.005
13.2902878 14.453 0.005
87.9911505 14.528 0.005
73.9032983 14.342 0.005
11.7407017 14.392 0.005
65.3969422 14.432 0.005
66.3677522 14.489 0.005
57.8059561 14.674 0.005
69.3558622 14.724 0.005
70.3608222 14.646 0.005
29.1640878 14.604 0.005
40.1790078 14.576 0.005
30.6520717 14.499 0.005
73.7179261 14.322 0.005
53.8243239 14.393 0.005
75.8471161 14.426 0.005
55.6587939 14.479 0.005
 0.4599573 14.371 0.005
22.5301095 14.407 0.005
65.6507039  14.44 0.005
66.6357839 14.505 0.005
 4.4427673 14.593 0.005
60.0745478 14.629 0.005
41.0180356 14.532 0.005
93.7497561 14.515 0.005
  84.15838 14.335 0.005
43.0460756 14.395 0.005
47.0464156  14.65 0.005
27.0057634 14.725 0.005
59.6046317 14.682 0.005
71.1729278  14.62 0.005
30.0456834 14.555 0.005
76.0624878  14.43 0.005
61.0677156 14.578 0.005
63.0608156 14.329 0.005
11.3679751 14.391 0.005
12.3193251 14.405 0.005
46.9612834 14.646 0.005
42.4560373 14.354 0.005
 12.837259 14.429 0.005
24.3585351 14.491 0.005
36.8544812 14.689 0.005
90.5316017 14.731 0.005
91.4764117 14.636 0.005
71.3792995 14.595 0.005
 19.738729 14.547 0.005
62.8549334  14.36 0.005
53.3017173 14.395 0.005
 22.749519 14.414 0.005
45.0081712 14.474 0.005
88.0576956 14.539 0.005
46.9794312 14.648 0.005
37.2756751  14.72 0.005
93.9155356 14.483 0.005
 31.755209 14.327 0.005
74.8602334 14.391 0.005
 2.1661007  14.42 0.005
54.9336012 14.432 0.005
23.4296629 14.435 0.005
45.2948751  14.48 0.005
87.5488995 14.495 0.005
25.3180129 14.581 0.005
15.6759168 14.666 0.005
 6.1853907 14.728 0.005
27.3068229 14.729 0.005
59.7970512 14.659 0.005
81.0055834 14.647 0.005
61.7819512 14.547 0.005
94.4605595 14.353 0.005
