        t   Imag  Ierr
10.439925 13.805 0.006
 0.186208 13.375 0.006
 89.44417 13.463 0.006
49.888969 13.684 0.006
73.008736 13.415 0.006
61.802749 13.503 0.006
50.510972 13.753 0.006
25.121688 13.758 0.006
83.989726 13.719 0.006
86.982506 13.397 0.006
74.799659 13.436 0.006
35.095608 13.626 0.006
94.005726 13.806 0.006
25.906181 13.714 0.006
86.743179 13.375 0.006
17.691754 13.426 0.006
91.675939 13.605 0.006
51.208298   13.8 0.006
28.778954 13.363 0.006
59.174658 13.395 0.006
19.435127 13.513 0.006
92.518002 13.681 0.006
94.616032 13.848 0.006
96.632302  13.71 0.006
40.674154 13.738 0.006
28.561647 13.367 0.006
88.294035 13.413 0.006
 20.31158 13.581 0.006
93.372415 13.766 0.006
52.629214 13.854 0.006
53.714204 13.731 0.006
 27.30166 13.681 0.006
15.107773  13.37 0.006
 31.14292 13.402 0.006
61.739054 13.497 0.006
 36.32821 13.742 0.006
81.917571 13.764 0.006
56.354107 13.374 0.006
 45.16019 13.407 0.006
76.586294 13.537 0.006
36.950813 13.794 0.006
39.940413 13.713 0.006
71.414397 13.373 0.006
 5.281252 13.517 0.006
81.291167 13.844 0.006
60.845313 13.437 0.006
55.645526 13.704 0.006
25.996465 13.708 0.006
50.911576 13.784 0.006
12.021708 13.722 0.006
17.045808 13.409 0.006
57.443782 13.372 0.006
 8.624304 13.806 0.006
63.235825 13.616 0.006
67.213465 13.826 0.006
69.217675 13.754 0.006
30.583024 13.403 0.006
  9.15132  13.84 0.006
71.029958 13.354 0.006
 17.09194 13.401 0.006
 20.04094 13.555 0.006
 22.11354 13.741 0.006
 0.599306 13.375 0.006
74.618661 13.428 0.006
48.199697 13.545 0.006
93.926748 13.814 0.006
67.592964 13.787 0.006
71.435904 13.373 0.006
59.211207 13.406 0.006
75.479884  13.48 0.006
91.724651 13.609 0.006
 53.98853 13.712 0.006
71.257437 13.364 0.006
16.498429 13.396 0.006
75.187297 13.458 0.006
35.711896 13.682 0.006
24.468379 13.835 0.006
98.488874  13.63 0.006
31.347499 13.418 0.006
61.836263 13.504 0.006
97.377957 13.741 0.006
78.931283 13.746 0.006
10.732068 13.772 0.006
71.651746 13.376 0.006
75.607456 13.474 0.006
82.637856 13.706 0.006
27.747808 13.463 0.006
59.222292 13.398 0.006
50.864015 13.773 0.006
76.112352 13.508 0.006
61.575758 13.484 0.006
71.617038 13.369 0.006
73.143294 13.394 0.006
33.767963 13.526 0.006
25.506266 13.711 0.006
 68.89995  13.73 0.006
 0.849895 13.373 0.006
 75.88967 13.495 0.006
35.301099 13.653 0.006
69.660143 13.728 0.006
 1.618528  13.39 0.006
21.805795 13.717 0.006
68.402596 13.714 0.006
28.881815  13.37 0.006
76.527976 13.538 0.006
11.316651 13.719 0.006
 5.245604 13.529 0.006
53.812685 13.722 0.006
72.090382 13.378 0.006
75.968682 13.499 0.006
 8.016547 13.769 0.006
39.320651 13.748 0.006
14.936757 13.382 0.006
18.002327 13.445 0.006
50.291841 13.732 0.006
56.276591 13.409 0.006
72.497758 13.379 0.006
61.302631 13.474 0.006
 5.438383 13.539 0.006
93.766595 13.802 0.006
39.836947 13.708 0.006
 29.70847 13.381 0.006
 4.253756 13.464 0.006
94.496368 13.846 0.006
84.342901 13.572 0.006
59.857267   13.4 0.006
78.116934 13.669 0.006
96.312031 13.732 0.006
71.878607 13.368 0.006
34.219916 13.557 0.006
 8.794022 13.815 0.006
42.151226  13.39 0.006
86.803327 13.378 0.006
60.453623 13.437 0.006
42.940479 13.373 0.006
73.379563 13.401 0.006
61.087356 13.463 0.006
52.897749 13.835 0.006
40.688522 13.757 0.006
73.161796 13.398 0.006
75.080786 13.455 0.006
48.709772 13.587 0.006
